Time,Births
1950,49481.0
1951,50049.0
1952,50611.0
1953,51081.0
1954,51411.0
1955,62019.0
1956,62065.0
1957,62064.0
1958,62073.0
1959,62159.0
1960,69037.0
1961,68451.0
1962,68126.0
1963,68101.0
1964,68330.0
1965,70115.0
1966,69839.0
1967,69280.0
1968,68572.0
1969,67922.0
1970,59106.0
1971,60185.0
1972,61543.0
1973,63184.0
1974,65086.0
1975,54708.0
1976,57505.0
1977,60174.0
1978,62632.0
1979,64851.0
1980,59688.0
1981,61547.0
1982,63444.0
1983,65367.0
1984,67291.0
1985,60549.0
1986,61637.0
1987,62624.0
1988,63468.0
1989,64115.0
1990,59232.0
1991,59960.0
1992,60534.0
1993,60992.0
1994,61401.0
1995,58811.0
1996,59029.0
1997,59178.0
1998,59272.0
1999,59334.0
2000,53875.0
2001,53959.0
2002,54035.0
2003,54074.0
2004,54045.0
2005,50091.0
2006,50540.0
2007,50984.0
2008,51459.0
2009,52004.0
2010,47819.0
2011,48206.0
2012,48601.0
2013,48980.0
2014,49310.0
2015,47277.0
2016,47487.0
2017,47664.0
2018,47777.0
2019,47792.0
2020,45862.0
2021,45760.0
2022,45534.0
2023,45209.0
2024,44829.0
2025,43131.0
2026,42747.0
2027,42324.0
2028,41873.0
2029,41410.0
2030,40062.0
2031,39664.0
2032,39269.0
2033,38876.0
2034,38480.0
2035,37417.0
2036,37084.0
2037,36749.0
2038,36412.0
2039,36073.0
2040,35286.0
2041,35019.0
2042,34747.0
2043,34466.0
2044,34176.0
2045,33608.0
2046,33377.0
2047,33131.0
2048,32860.0
2049,32554.0
2050,32013.0
2051,31699.0
2052,31341.0
2053,30943.0
2054,30517.0
2055,29987.0
2056,29594.0
2057,29178.0
2058,28743.0
2059,28292.0
2060,27858.0
2061,27456.0
2062,27043.0
2063,26622.0
2064,26195.0
2065,25797.0
2066,25435.0
2067,25071.0
2068,24702.0
2069,24328.0
2070,23951.0
2071,23642.0
2072,23326.0
2073,23001.0
2074,22665.0
2075,22352.0
2076,22067.0
2077,21770.0
2078,21459.0
2079,21132.0
2080,20824.0
2081,20537.0
2082,20235.0
2083,19914.0
2084,19575.0
2085,19258.0
2086,18955.0
2087,18637.0
2088,18302.0
2089,17952.0
2090,17609.0
2091,17302.0
2092,16983.0
2093,16653.0
2094,16310.0
2095,16005.0
2096,15714.0
2097,15415.0
2098,15105.0
2099,14782.0
