Time,Births
1950,3993.0
1951,3984.0
1952,3985.0
1953,3983.0
1954,3976.0
1955,4525.0
1956,4511.0
1957,4477.0
1958,4439.0
1959,4412.0
1960,4276.0
1961,4267.0
1962,4259.0
1963,4257.0
1964,4262.0
1965,4117.0
1966,4137.0
1967,4150.0
1968,4153.0
1969,4145.0
1970,3682.0
1971,3792.0
1972,3899.0
1973,4008.0
1974,4124.0
1975,3956.0
1976,4062.0
1977,4176.0
1978,4297.0
1979,4425.0
1980,3820.0
1981,3950.0
1982,4066.0
1983,4167.0
1984,4253.0
1985,3769.0
1986,3889.0
1987,3997.0
1988,4089.0
1989,4163.0
1990,3587.0
1991,3670.0
1992,3735.0
1993,3786.0
1994,3827.0
1995,3151.0
1996,3205.0
1997,3260.0
1998,3316.0
1999,3373.0
2000,2439.0
2001,2482.0
2002,2526.0
2003,2572.0
2004,2619.0
2005,2309.0
2006,2326.0
2007,2337.0
2008,2342.0
2009,2338.0
2010,2194.0
2011,2220.0
2012,2242.0
2013,2260.0
2014,2275.0
2015,2191.0
2016,2199.0
2017,2206.0
2018,2209.0
2019,2208.0
2020,2111.0
2021,2101.0
2022,2084.0
2023,2063.0
2024,2038.0
2025,1954.0
2026,1924.0
2027,1891.0
2028,1856.0
2029,1819.0
2030,1788.0
2031,1752.0
2032,1716.0
2033,1681.0
2034,1647.0
2035,1645.0
2036,1615.0
2037,1587.0
2038,1561.0
2039,1537.0
2040,1554.0
2041,1534.0
2042,1515.0
2043,1497.0
2044,1480.0
2045,1507.0
2046,1491.0
2047,1474.0
2048,1457.0
2049,1439.0
2050,1461.0
2051,1443.0
2052,1423.0
2053,1403.0
2054,1382.0
2055,1397.0
2056,1376.0
2057,1354.0
2058,1333.0
2059,1311.0
2060,1325.0
2061,1305.0
2062,1285.0
2063,1267.0
2064,1249.0
2065,1258.0
2066,1242.0
2067,1227.0
2068,1213.0
2069,1200.0
2070,1209.0
2071,1197.0
2072,1187.0
2073,1176.0
2074,1167.0
2075,1172.0
2076,1163.0
2077,1154.0
2078,1145.0
2079,1136.0
2080,1140.0
2081,1132.0
2082,1123.0
2083,1114.0
2084,1104.0
2085,1109.0
2086,1099.0
2087,1090.0
2088,1080.0
2089,1070.0
2090,1073.0
2091,1064.0
2092,1055.0
2093,1046.0
2094,1036.0
2095,1036.0
2096,1027.0
2097,1019.0
2098,1011.0
2099,1003.0
