Time,Births
1950,128793.0
1951,132776.0
1952,137075.0
1953,141615.0
1954,146265.0
1955,151739.0
1956,155806.0
1957,160080.0
1958,164440.0
1959,168818.0
1960,166669.0
1961,170729.0
1962,174875.0
1963,179202.0
1964,183867.0
1965,171277.0
1966,176085.0
1967,181326.0
1968,187022.0
1969,193200.0
1970,172705.0
1971,178883.0
1972,185490.0
1973,192486.0
1974,199844.0
1975,176765.0
1976,183615.0
1977,190705.0
1978,197960.0
1979,205299.0
1980,186197.0
1981,192485.0
1982,198695.0
1983,204810.0
1984,210833.0
1985,195279.0
1986,200401.0
1987,205388.0
1988,210237.0
1989,214932.0
1990,204347.0
1991,208408.0
1992,212257.0
1993,215936.0
1994,219520.0
1995,203314.0
1996,206396.0
1997,209488.0
1998,212536.0
1999,215456.0
2000,204575.0
2001,206606.0
2002,208364.0
2003,209999.0
2004,211711.0
2005,200008.0
2006,202375.0
2007,204991.0
2008,207823.0
2009,210749.0
2010,203398.0
2011,205887.0
2012,208158.0
2013,210197.0
2014,212004.0
2015,205637.0
2016,207016.0
2017,208152.0
2018,209058.0
2019,209762.0
2020,199070.0
2021,199557.0
2022,199874.0
2023,200053.0
2024,200136.0
2025,189989.0
2026,190156.0
2027,190228.0
2028,190246.0
2029,190258.0
2030,181542.0
2031,181726.0
2032,181907.0
2033,182069.0
2034,182179.0
2035,174855.0
2036,175001.0
2037,175066.0
2038,175031.0
2039,174880.0
2040,169009.0
2041,168829.0
2042,168508.0
2043,168051.0
2044,167465.0
2045,162143.0
2046,161538.0
2047,160804.0
2048,159950.0
2049,158991.0
2050,155070.0
2051,154140.0
2052,153109.0
2053,151995.0
2054,150819.0
2055,147944.0
2056,146870.0
2057,145748.0
2058,144580.0
2059,143371.0
2060,140708.0
2061,139629.0
2062,138514.0
2063,137360.0
2064,136163.0
2065,134327.0
2066,133262.0
2067,132151.0
2068,130990.0
2069,129782.0
2070,127940.0
2071,126861.0
2072,125735.0
2073,124559.0
2074,123332.0
2075,122157.0
2076,121063.0
2077,119914.0
2078,118712.0
2079,117463.0
2080,116290.0
2081,115186.0
2082,114043.0
2083,112860.0
2084,111638.0
2085,110528.0
2086,109455.0
2087,108348.0
2088,107205.0
2089,106023.0
2090,105114.0
2091,104094.0
2092,103042.0
2093,101948.0
2094,100810.0
2095,99757.0
2096,98791.0
2097,97784.0
2098,96737.0
2099,95650.0
