Time,Births
1950,3817.0
1951,3931.0
1952,4024.0
1953,4106.0
1954,4179.0
1955,4269.0
1956,4306.0
1957,4332.0
1958,4351.0
1959,4371.0
1960,3795.0
1961,3848.0
1962,3917.0
1963,3996.0
1964,4080.0
1965,3600.0
1966,3678.0
1967,3751.0
1968,3826.0
1969,3912.0
1970,3032.0
1971,3122.0
1972,3222.0
1973,3325.0
1974,3419.0
1975,2984.0
1976,3053.0
1977,3103.0
1978,3139.0
1979,3167.0
1980,2933.0
1981,2987.0
1982,3038.0
1983,3083.0
1984,3115.0
1985,3198.0
1986,3187.0
1987,3149.0
1988,3089.0
1989,3013.0
1990,2902.0
1991,2846.0
1992,2783.0
1993,2708.0
1994,2615.0
1995,2357.0
1996,2277.0
1997,2180.0
1998,2071.0
1999,1956.0
2000,1957.0
2001,1917.0
2002,1879.0
2003,1847.0
2004,1825.0
2005,1753.0
2006,1796.0
2007,1854.0
2008,1916.0
2009,1968.0
2010,1946.0
2011,2003.0
2012,2045.0
2013,2071.0
2014,2085.0
2015,1735.0
2016,1746.0
2017,1757.0
2018,1765.0
2019,1771.0
2020,1739.0
2021,1754.0
2022,1766.0
2023,1775.0
2024,1782.0
2025,1778.0
2026,1787.0
2027,1796.0
2028,1802.0
2029,1804.0
2030,1803.0
2031,1807.0
2032,1809.0
2033,1807.0
2034,1801.0
2035,1791.0
2036,1786.0
2037,1779.0
2038,1768.0
2039,1755.0
2040,1746.0
2041,1735.0
2042,1723.0
2043,1710.0
2044,1695.0
2045,1685.0
2046,1674.0
2047,1663.0
2048,1652.0
2049,1642.0
2050,1635.0
2051,1630.0
2052,1627.0
2053,1625.0
2054,1622.0
2055,1625.0
2056,1625.0
2057,1626.0
2058,1626.0
2059,1625.0
2060,1629.0
2061,1630.0
2062,1629.0
2063,1628.0
2064,1625.0
2065,1627.0
2066,1624.0
2067,1620.0
2068,1615.0
2069,1609.0
2070,1609.0
2071,1603.0
2072,1598.0
2073,1591.0
2074,1584.0
2075,1581.0
2076,1575.0
2077,1570.0
2078,1564.0
2079,1559.0
2080,1558.0
2081,1554.0
2082,1551.0
2083,1548.0
2084,1544.0
2085,1548.0
2086,1547.0
2087,1545.0
2088,1545.0
2089,1543.0
2090,1546.0
2091,1545.0
2092,1545.0
2093,1545.0
2094,1544.0
2095,1545.0
2096,1544.0
2097,1543.0
2098,1541.0
2099,1539.0
