Time,Births
1950,25564.0
1951,25593.0
1952,25499.0
1953,25435.0
1954,25458.0
1955,25557.0
1956,25469.0
1957,25531.0
1958,25669.0
1959,25819.0
1960,26179.0
1961,26286.0
1962,26374.0
1963,26490.0
1964,26697.0
1965,27252.0
1966,27550.0
1967,27976.0
1968,28513.0
1969,29132.0
1970,30263.0
1971,30917.0
1972,31654.0
1973,32412.0
1974,33115.0
1975,34423.0
1976,35049.0
1977,35628.0
1978,36202.0
1979,36840.0
1980,40028.0
1981,40434.0
1982,40954.0
1983,41554.0
1984,42203.0
1985,42500.0
1986,43009.0
1987,43608.0
1988,44287.0
1989,45038.0
1990,44471.0
1991,45299.0
1992,46197.0
1993,47175.0
1994,48250.0
1995,45975.0
1996,46856.0
1997,47887.0
1998,49067.0
1999,50391.0
2000,48194.0
2001,49629.0
2002,51203.0
2003,52904.0
2004,54708.0
2005,52681.0
2006,54360.0
2007,56098.0
2008,57888.0
2009,59726.0
2010,57636.0
2011,59349.0
2012,61127.0
2013,62942.0
2014,64764.0
2015,61481.0
2016,63084.0
2017,64694.0
2018,66317.0
2019,67963.0
2020,64245.0
2021,65792.0
2022,67363.0
2023,68970.0
2024,70627.0
2025,66970.0
2026,68558.0
2027,70194.0
2028,71880.0
2029,73609.0
2030,70115.0
2031,71746.0
2032,73413.0
2033,75111.0
2034,76832.0
2035,73347.0
2036,74951.0
2037,76574.0
2038,78205.0
2039,79836.0
2040,76793.0
2041,78306.0
2042,79809.0
2043,81295.0
2044,82761.0
2045,79496.0
2046,80820.0
2047,82126.0
2048,83406.0
2049,84654.0
2050,81667.0
2051,82800.0
2052,83898.0
2053,84968.0
2054,86018.0
2055,83156.0
2056,84136.0
2057,85105.0
2058,86064.0
2059,87011.0
2060,84527.0
2061,85433.0
2062,86327.0
2063,87209.0
2064,88081.0
2065,85372.0
2066,86200.0
2067,87021.0
2068,87830.0
2069,88617.0
2070,86047.0
2071,86785.0
2072,87498.0
2073,88186.0
2074,88852.0
2075,86151.0
2076,86767.0
2077,87363.0
2078,87937.0
2079,88482.0
2080,86019.0
2081,86514.0
2082,86981.0
2083,87420.0
2084,87835.0
2085,85287.0
2086,85669.0
2087,86032.0
2088,86375.0
2089,86695.0
2090,84362.0
2091,84656.0
2092,84927.0
2093,85176.0
2094,85405.0
2095,83175.0
2096,83382.0
2097,83573.0
2098,83746.0
2099,83896.0
