Time,Births
1950,971.0
1951,980.0
1952,987.0
1953,990.0
1954,992.0
1955,981.0
1956,983.0
1957,987.0
1958,994.0
1959,1003.0
1960,1033.0
1961,1065.0
1962,1097.0
1963,1130.0
1964,1165.0
1965,1208.0
1966,1276.0
1967,1350.0
1968,1430.0
1969,1515.0
1970,1375.0
1971,1460.0
1972,1546.0
1973,1630.0
1974,1710.0
1975,1420.0
1976,1487.0
1977,1551.0
1978,1616.0
1979,1684.0
1980,1906.0
1981,2015.0
1982,2134.0
1983,2259.0
1984,2390.0
1985,2629.0
1986,2819.0
1987,3010.0
1988,3190.0
1989,3344.0
1990,3762.0
1991,3906.0
1992,4020.0
1993,4107.0
1994,4181.0
1995,4128.0
1996,4242.0
1997,4356.0
1998,4472.0
1999,4600.0
2000,4426.0
2001,4688.0
2002,4984.0
2003,5290.0
2004,5582.0
2005,5739.0
2006,5949.0
2007,6115.0
2008,6243.0
2009,6351.0
2010,6137.0
2011,6245.0
2012,6381.0
2013,6544.0
2014,6727.0
2015,6774.0
2016,6910.0
2017,7054.0
2018,7204.0
2019,7363.0
2020,7097.0
2021,7249.0
2022,7424.0
2023,7612.0
2024,7802.0
2025,7557.0
2026,7745.0
2027,7927.0
2028,8104.0
2029,8281.0
2030,8079.0
2031,8250.0
2032,8422.0
2033,8593.0
2034,8758.0
2035,8560.0
2036,8701.0
2037,8834.0
2038,8962.0
2039,9087.0
2040,8893.0
2041,9012.0
2042,9131.0
2043,9254.0
2044,9384.0
2045,9215.0
2046,9362.0
2047,9523.0
2048,9689.0
2049,9853.0
2050,9685.0
2051,9828.0
2052,9964.0
2053,10094.0
2054,10221.0
2055,10038.0
2056,10159.0
2057,10281.0
2058,10400.0
2059,10515.0
2060,10302.0
2061,10410.0
2062,10518.0
2063,10622.0
2064,10725.0
2065,10534.0
2066,10631.0
2067,10726.0
2068,10820.0
2069,10910.0
2070,10673.0
2071,10758.0
2072,10843.0
2073,10927.0
2074,11010.0
2075,10781.0
2076,10863.0
2077,10946.0
2078,11029.0
2079,11110.0
2080,10892.0
2081,10972.0
2082,11052.0
2083,11129.0
2084,11203.0
2085,11023.0
2086,11094.0
2087,11162.0
2088,11226.0
2089,11287.0
2090,11108.0
2091,11163.0
2092,11217.0
2093,11267.0
2094,11313.0
2095,11161.0
2096,11206.0
2097,11248.0
2098,11288.0
2099,11323.0
