Time,Births
1950,66199.0
1951,67439.0
1952,68141.0
1953,68656.0
1954,69223.0
1955,69984.0
1956,70545.0
1957,71394.0
1958,72426.0
1959,73502.0
1960,75946.0
1961,76435.0
1962,76959.0
1963,77741.0
1964,79058.0
1965,82945.0
1966,85718.0
1967,89307.0
1968,93318.0
1969,97291.0
1970,103060.0
1971,105888.0
1972,108370.0
1973,110651.0
1974,112922.0
1975,115714.0
1976,117764.0
1977,119982.0
1978,122511.0
1979,125510.0
1980,125449.0
1981,129395.0
1982,134035.0
1983,139173.0
1984,144590.0
1985,139211.0
1986,144062.0
1987,149096.0
1988,154258.0
1989,159491.0
1990,150294.0
1991,154140.0
1992,158010.0
1993,162103.0
1994,166660.0
1995,162521.0
1996,169436.0
1997,176955.0
1998,184884.0
1999,192963.0
2000,194234.0
2001,200530.0
2002,206744.0
2003,212908.0
2004,219077.0
2005,215977.0
2006,221847.0
2007,227855.0
2008,233949.0
2009,240091.0
2010,231354.0
2011,237027.0
2012,242821.0
2013,248745.0
2014,254819.0
2015,243928.0
2016,249860.0
2017,255938.0
2018,262241.0
2019,268856.0
2020,258956.0
2021,265733.0
2022,272832.0
2023,280225.0
2024,287863.0
2025,278834.0
2026,286313.0
2027,293987.0
2028,301792.0
2029,309647.0
2030,300007.0
2031,307360.0
2032,314710.0
2033,322025.0
2034,329275.0
2035,319263.0
2036,325975.0
2037,332604.0
2038,339160.0
2039,345667.0
2040,335111.0
2041,341260.0
2042,347384.0
2043,353498.0
2044,359617.0
2045,348808.0
2046,354728.0
2047,360673.0
2048,366640.0
2049,372629.0
2050,362263.0
2051,368105.0
2052,373963.0
2053,379822.0
2054,385663.0
2055,375092.0
2056,380711.0
2057,386301.0
2058,391841.0
2059,397305.0
2060,386807.0
2061,391991.0
2062,397082.0
2063,402072.0
2064,406957.0
2065,396284.0
2066,400891.0
2067,405391.0
2068,409786.0
2069,414075.0
2070,402674.0
2071,406739.0
2072,410709.0
2073,414585.0
2074,418367.0
2075,406659.0
2076,410283.0
2077,413819.0
2078,417266.0
2079,420619.0
2080,409404.0
2081,412632.0
2082,415763.0
2083,418793.0
2084,421716.0
2085,409590.0
2086,412364.0
2087,415040.0
2088,417603.0
2089,420037.0
2090,408952.0
2091,411236.0
2092,413384.0
2093,415394.0
2094,417271.0
2095,405830.0
2096,407540.0
2097,409133.0
2098,410609.0
2099,411962.0
