Time,Births
1950,931374.0
1951,952928.0
1952,972243.0
1953,994343.0
1954,1020620.0
1955,1028780.0
1956,1052579.0
1957,1082685.0
1958,1115937.0
1959,1149661.0
1960,1136166.0
1961,1172754.0
1962,1208091.0
1963,1243576.0
1964,1281523.0
1965,1239260.0
1966,1275748.0
1967,1315110.0
1968,1357877.0
1969,1404406.0
1970,1330036.0
1971,1380919.0
1972,1435963.0
1973,1494554.0
1974,1555950.0
1975,1497027.0
1976,1557430.0
1977,1619349.0
1978,1682733.0
1979,1747642.0
1980,1653538.0
1981,1715302.0
1982,1778695.0
1983,1843200.0
1984,1908130.0
1985,1834754.0
1986,1894345.0
1987,1953347.0
1988,2011729.0
1989,2069751.0
1990,1973671.0
1991,2024567.0
1992,2075778.0
1993,2127084.0
1994,2178147.0
1995,2112365.0
1996,2160914.0
1997,2208551.0
1998,2256013.0
1999,2304260.0
2000,2247451.0
2001,2295065.0
2002,2343386.0
2003,2391549.0
2004,2439067.0
2005,2226227.0
2006,2269815.0
2007,2311341.0
2008,2352516.0
2009,2394611.0
2010,2250560.0
2011,2293266.0
2012,2338513.0
2013,2384428.0
2014,2429732.0
2015,2093299.0
2016,2127931.0
2017,2163170.0
2018,2198161.0
2019,2231496.0
2020,2147118.0
2021,2179901.0
2022,2208230.0
2023,2233871.0
2024,2259416.0
2025,2177168.0
2026,2200288.0
2027,2225187.0
2028,2250116.0
2029,2272377.0
2030,2191340.0
2031,2208102.0
2032,2221196.0
2033,2231116.0
2034,2239071.0
2035,2151489.0
2036,2157713.0
2037,2162659.0
2038,2166781.0
2039,2170541.0
2040,2096211.0
2041,2101890.0
2042,2107724.0
2043,2113165.0
2044,2117295.0
2045,2050618.0
2046,2052217.0
2047,2052060.0
2048,2050467.0
2049,2048035.0
2050,1982645.0
2051,1980561.0
2052,1978113.0
2053,1975369.0
2054,1972396.0
2055,1916716.0
2056,1914995.0
2057,1913255.0
2058,1911242.0
2059,1908567.0
2060,1862312.0
2061,1859426.0
2062,1855713.0
2063,1851167.0
2064,1845826.0
2065,1807046.0
2066,1801897.0
2067,1796041.0
2068,1789397.0
2069,1781897.0
2070,1749537.0
2071,1742161.0
2072,1734047.0
2073,1725245.0
2074,1715836.0
2075,1685619.0
2076,1677015.0
2077,1668032.0
2078,1658593.0
2079,1648598.0
2080,1622143.0
2081,1612923.0
2082,1603294.0
2083,1593230.0
2084,1582722.0
2085,1562463.0
2086,1552932.0
2087,1543154.0
2088,1533090.0
2089,1522669.0
2090,1506560.0
2091,1497218.0
2092,1487709.0
2093,1477891.0
2094,1467630.0
2095,1456254.0
2096,1447043.0
2097,1437552.0
2098,1427686.0
2099,1417362.0
