Time,Births
1950,2806.0
1951,2882.0
1952,2936.0
1953,2996.0
1954,3068.0
1955,3074.0
1956,3105.0
1957,3158.0
1958,3219.0
1959,3277.0
1960,3093.0
1961,3203.0
1962,3305.0
1963,3398.0
1964,3487.0
1965,3417.0
1966,3522.0
1967,3620.0
1968,3718.0
1969,3823.0
1970,3679.0
1971,3824.0
1972,3991.0
1973,4179.0
1974,4380.0
1975,3995.0
1976,4198.0
1977,4398.0
1978,4595.0
1979,4796.0
1980,4514.0
1981,4719.0
1982,4918.0
1983,5114.0
1984,5304.0
1985,5247.0
1986,5432.0
1987,5625.0
1988,5811.0
1989,5980.0
1990,5179.0
1991,5296.0
1992,5404.0
1993,5504.0
1994,5597.0
1995,4761.0
1996,4858.0
1997,4939.0
1998,5003.0
1999,5060.0
2000,4624.0
2001,4700.0
2002,4783.0
2003,4863.0
2004,4930.0
2005,4565.0
2006,4601.0
2007,4623.0
2008,4635.0
2009,4639.0
2010,4355.0
2011,4374.0
2012,4391.0
2013,4398.0
2014,4386.0
2015,4165.0
2016,4158.0
2017,4134.0
2018,4103.0
2019,4073.0
2020,3906.0
2021,3883.0
2022,3869.0
2023,3861.0
2024,3850.0
2025,3718.0
2026,3714.0
2027,3706.0
2028,3695.0
2029,3683.0
2030,3577.0
2031,3569.0
2032,3562.0
2033,3556.0
2034,3548.0
2035,3474.0
2036,3469.0
2037,3462.0
2038,3454.0
2039,3443.0
2040,3368.0
2041,3354.0
2042,3337.0
2043,3316.0
2044,3293.0
2045,3241.0
2046,3221.0
2047,3200.0
2048,3178.0
2049,3156.0
2050,3112.0
2051,3092.0
2052,3072.0
2053,3051.0
2054,3030.0
2055,2999.0
2056,2980.0
2057,2960.0
2058,2939.0
2059,2918.0
2060,2899.0
2061,2879.0
2062,2859.0
2063,2838.0
2064,2816.0
2065,2800.0
2066,2781.0
2067,2762.0
2068,2742.0
2069,2722.0
2070,2705.0
2071,2687.0
2072,2668.0
2073,2648.0
2074,2626.0
2075,2611.0
2076,2592.0
2077,2573.0
2078,2553.0
2079,2531.0
2080,2516.0
2081,2498.0
2082,2479.0
2083,2460.0
2084,2440.0
2085,2429.0
2086,2412.0
2087,2396.0
2088,2378.0
2089,2359.0
2090,2350.0
2091,2334.0
2092,2317.0
2093,2301.0
2094,2284.0
2095,2272.0
2096,2258.0
2097,2244.0
2098,2228.0
2099,2211.0
