Time,Births
1950,2998.0
1951,3111.0
1952,3234.0
1953,3369.0
1954,3512.0
1955,4133.0
1956,4269.0
1957,4413.0
1958,4560.0
1959,4702.0
1960,5050.0
1961,5137.0
1962,5228.0
1963,5316.0
1964,5401.0
1965,5558.0
1966,5610.0
1967,5664.0
1968,5721.0
1969,5792.0
1970,5837.0
1971,5890.0
1972,5959.0
1973,6052.0
1974,6166.0
1975,6031.0
1976,6195.0
1977,6394.0
1978,6627.0
1979,6885.0
1980,7558.0
1981,7872.0
1982,8193.0
1983,8527.0
1984,8887.0
1985,8396.0
1986,8714.0
1987,9074.0
1988,9458.0
1989,9849.0
1990,7745.0
1991,8058.0
1992,8380.0
1993,8710.0
1994,9050.0
1995,6138.0
1996,6349.0
1997,6552.0
1998,6761.0
1999,6992.0
2000,5102.0
2001,5352.0
2002,5627.0
2003,5922.0
2004,6224.0
2005,6212.0
2006,6500.0
2007,6785.0
2008,7063.0
2009,7336.0
2010,7051.0
2011,7281.0
2012,7511.0
2013,7724.0
2014,7894.0
2015,7202.0
2016,7270.0
2017,7290.0
2018,7268.0
2019,7213.0
2020,6791.0
2021,6669.0
2022,6522.0
2023,6361.0
2024,6201.0
2025,5814.0
2026,5670.0
2027,5544.0
2028,5438.0
2029,5358.0
2030,5202.0
2031,5173.0
2032,5176.0
2033,5204.0
2034,5251.0
2035,5276.0
2036,5344.0
2037,5423.0
2038,5505.0
2039,5580.0
2040,5660.0
2041,5704.0
2042,5730.0
2043,5737.0
2044,5724.0
2045,5724.0
2046,5676.0
2047,5609.0
2048,5528.0
2049,5435.0
2050,5359.0
2051,5257.0
2052,5151.0
2053,5044.0
2054,4940.0
2055,4864.0
2056,4774.0
2057,4692.0
2058,4620.0
2059,4560.0
2060,4545.0
2061,4509.0
2062,4486.0
2063,4475.0
2064,4472.0
2065,4493.0
2066,4502.0
2067,4517.0
2068,4536.0
2069,4552.0
2070,4577.0
2071,4586.0
2072,4591.0
2073,4590.0
2074,4581.0
2075,4581.0
2076,4556.0
2077,4525.0
2078,4487.0
2079,4443.0
2080,4416.0
2081,4363.0
2082,4309.0
2083,4253.0
2084,4197.0
2085,4165.0
2086,4112.0
2087,4063.0
2088,4018.0
2089,3977.0
2090,3971.0
2091,3939.0
2092,3913.0
2093,3891.0
2094,3873.0
2095,3872.0
2096,3860.0
2097,3851.0
2098,3845.0
2099,3839.0
