Time,Births
1950,58584.0
1951,59789.0
1952,61176.0
1953,62493.0
1954,63739.0
1955,77629.0
1956,79232.0
1957,80974.0
1958,82743.0
1959,84322.0
1960,91931.0
1961,92882.0
1962,93438.0
1963,93763.0
1964,94155.0
1965,88756.0
1966,89549.0
1967,90753.0
1968,92303.0
1969,94057.0
1970,94405.0
1971,96493.0
1972,98569.0
1973,100790.0
1974,103388.0
1975,96855.0
1976,100831.0
1977,105236.0
1978,109957.0
1979,114809.0
1980,112188.0
1981,116963.0
1982,121773.0
1983,126463.0
1984,130863.0
1985,133525.0
1986,136292.0
1987,138465.0
1988,140016.0
1989,141019.0
1990,129034.0
1991,129543.0
1992,130011.0
1993,130613.0
1994,131553.0
1995,108372.0
1996,110054.0
1997,112102.0
1998,114398.0
1999,116796.0
2000,98961.0
2001,100592.0
2002,102083.0
2003,103603.0
2004,105344.0
2005,117964.0
2006,119720.0
2007,122151.0
2008,125178.0
2009,128554.0
2010,157038.0
2011,160460.0
2012,163321.0
2013,165586.0
2014,167305.0
2015,153452.0
2016,154490.0
2017,155450.0
2018,156164.0
2019,156450.0
2020,147532.0
2021,147477.0
2022,146871.0
2023,146035.0
2024,145392.0
2025,138293.0
2026,138451.0
2027,138964.0
2028,139919.0
2029,141380.0
2030,137338.0
2031,139915.0
2032,143017.0
2033,146425.0
2034,149828.0
2035,147024.0
2036,149956.0
2037,152657.0
2038,155097.0
2039,157292.0
2040,153655.0
2041,155484.0
2042,157071.0
2043,158390.0
2044,159423.0
2045,154654.0
2046,155313.0
2047,155701.0
2048,155861.0
2049,155856.0
2050,151088.0
2051,151014.0
2052,150829.0
2053,150600.0
2054,150416.0
2055,145932.0
2056,146068.0
2057,146314.0
2058,146660.0
2059,147074.0
2060,143375.0
2061,144007.0
2062,144691.0
2063,145392.0
2064,146070.0
2065,143068.0
2066,143784.0
2067,144443.0
2068,145018.0
2069,145481.0
2070,142507.0
2071,142864.0
2072,143092.0
2073,143185.0
2074,143145.0
2075,140210.0
2076,140076.0
2077,139822.0
2078,139461.0
2079,139019.0
2080,136095.0
2081,135670.0
2082,135201.0
2083,134698.0
2084,134172.0
2085,131616.0
2086,131205.0
2087,130793.0
2088,130369.0
2089,129927.0
2090,127838.0
2091,127545.0
2092,127243.0
2093,126919.0
2094,126560.0
2095,125034.0
2096,124795.0
2097,124516.0
2098,124184.0
2099,123788.0
