Time,Births
1950,31776.0
1951,32390.0
1952,33115.0
1953,33899.0
1954,34713.0
1955,37242.0
1956,38038.0
1957,38870.0
1958,39753.0
1959,40707.0
1960,41849.0
1961,42733.0
1962,43754.0
1963,44871.0
1964,46040.0
1965,46905.0
1966,48034.0
1967,49219.0
1968,50464.0
1969,51793.0
1970,52632.0
1971,53955.0
1972,55392.0
1973,56945.0
1974,58611.0
1975,58598.0
1976,60270.0
1977,62075.0
1978,64005.0
1979,66057.0
1980,65178.0
1981,67194.0
1982,69340.0
1983,71592.0
1984,73926.0
1985,72999.0
1986,75057.0
1987,77171.0
1988,79354.0
1989,81635.0
1990,79329.0
1991,81603.0
1992,84020.0
1993,86548.0
1994,89139.0
1995,88677.0
1996,91159.0
1997,93655.0
1998,96219.0
1999,98927.0
2000,98044.0
2001,101161.0
2002,104498.0
2003,108014.0
2004,111653.0
2005,110450.0
2006,114134.0
2007,117936.0
2008,121841.0
2009,125838.0
2010,125159.0
2011,129154.0
2012,133238.0
2013,137392.0
2014,141608.0
2015,137148.0
2016,141048.0
2017,145059.0
2018,149146.0
2019,153265.0
2020,148389.0
2021,152277.0
2022,156178.0
2023,160122.0
2024,164149.0
2025,159149.0
2026,163028.0
2027,167017.0
2028,171119.0
2029,175330.0
2030,169839.0
2031,173981.0
2032,178253.0
2033,182633.0
2034,187096.0
2035,181760.0
2036,186104.0
2037,190515.0
2038,194979.0
2039,199484.0
2040,193818.0
2041,198142.0
2042,202504.0
2043,206880.0
2044,211244.0
2045,205753.0
2046,209895.0
2047,214014.0
2048,218101.0
2049,222145.0
2050,216548.0
2051,220353.0
2052,224123.0
2053,227860.0
2054,231568.0
2055,225860.0
2056,229423.0
2057,232977.0
2058,236521.0
2059,240060.0
2060,234458.0
2061,237907.0
2062,241362.0
2063,244817.0
2064,248268.0
2065,243085.0
2066,246455.0
2067,249822.0
2068,253177.0
2069,256509.0
2070,250559.0
2071,253769.0
2072,256965.0
2073,260133.0
2074,263254.0
2075,258025.0
2076,261022.0
2077,263961.0
2078,266843.0
2079,269670.0
2080,263850.0
2081,266537.0
2082,269184.0
2083,271780.0
2084,274313.0
2085,268337.0
2086,270762.0
2087,273131.0
2088,275443.0
2089,277696.0
2090,272098.0
2091,274272.0
2092,276397.0
2093,278470.0
2094,280490.0
2095,274033.0
2096,275990.0
2097,277908.0
2098,279784.0
2099,281606.0
