Time,Births
1950,7475.0
1951,7578.0
1952,7506.0
1953,7290.0
1954,6977.0
1955,7248.0
1956,6738.0
1957,6248.0
1958,5797.0
1959,5393.0
1960,4651.0
1961,4578.0
1962,4554.0
1963,4568.0
1964,4615.0
1965,2869.0
1966,2957.0
1967,3077.0
1968,3218.0
1969,3367.0
1970,2293.0
1971,2424.0
1972,2551.0
1973,2672.0
1974,2793.0
1975,2382.0
1976,2472.0
1977,2566.0
1978,2659.0
1979,2745.0
1980,4640.0
1981,4987.0
1982,5338.0
1983,5694.0
1984,6056.0
1985,6070.0
1986,6415.0
1987,6792.0
1988,7167.0
1989,7497.0
1990,5340.0
1991,5458.0
1992,5538.0
1993,5590.0
1994,5629.0
1995,4551.0
1996,4525.0
1997,4487.0
1998,4448.0
1999,4420.0
2000,3349.0
2001,3368.0
2002,3409.0
2003,3468.0
2004,3543.0
2005,4204.0
2006,4299.0
2007,4403.0
2008,4521.0
2009,4656.0
2010,5863.0
2011,6074.0
2012,6306.0
2013,6539.0
2014,6746.0
2015,6978.0
2016,7032.0
2017,7042.0
2018,7009.0
2019,6935.0
2020,7363.0
2021,7200.0
2022,6997.0
2023,6769.0
2024,6530.0
2025,6689.0
2026,6427.0
2027,6172.0
2028,5936.0
2029,5730.0
2030,5827.0
2031,5681.0
2032,5580.0
2033,5523.0
2034,5504.0
2035,5724.0
2036,5756.0
2037,5823.0
2038,5917.0
2039,6031.0
2040,6343.0
2041,6468.0
2042,6603.0
2043,6743.0
2044,6876.0
2045,7173.0
2046,7270.0
2047,7354.0
2048,7423.0
2049,7475.0
2050,7635.0
2051,7641.0
2052,7633.0
2053,7611.0
2054,7581.0
2055,7674.0
2056,7623.0
2057,7572.0
2058,7526.0
2059,7485.0
2060,7546.0
2061,7511.0
2062,7489.0
2063,7481.0
2064,7485.0
2065,7595.0
2066,7615.0
2067,7652.0
2068,7706.0
2069,7773.0
2070,7901.0
2071,7975.0
2072,8060.0
2073,8147.0
2074,8231.0
2075,8362.0
2076,8436.0
2077,8509.0
2078,8583.0
2079,8655.0
2080,8782.0
2081,8826.0
2082,8869.0
2083,8909.0
2084,8944.0
2085,9016.0
2086,9031.0
2087,9048.0
2088,9064.0
2089,9076.0
2090,9130.0
2091,9137.0
2092,9148.0
2093,9165.0
2094,9188.0
2095,9260.0
2096,9285.0
2097,9318.0
2098,9357.0
2099,9401.0
