Time,Births
1950,49960.0
1951,50892.0
1952,51960.0
1953,53154.0
1954,54471.0
1955,59053.0
1956,60457.0
1957,62041.0
1958,63755.0
1959,65547.0
1960,64925.0
1961,66633.0
1962,68395.0
1963,70191.0
1964,72020.0
1965,63772.0
1966,65324.0
1967,66946.0
1968,68671.0
1969,70537.0
1970,63703.0
1971,65701.0
1972,67790.0
1973,70016.0
1974,72448.0
1975,64148.0
1976,66482.0
1977,69032.0
1978,71753.0
1979,74575.0
1980,68261.0
1981,70903.0
1982,73550.0
1983,76195.0
1984,78836.0
1985,76531.0
1986,78995.0
1987,81359.0
1988,83452.0
1989,85088.0
1990,77523.0
1991,76760.0
1992,75471.0
1993,73852.0
1994,72125.0
1995,60454.0
1996,59710.0
1997,58869.0
1998,57964.0
1999,57072.0
2000,45977.0
2001,45396.0
2002,44918.0
2003,44532.0
2004,44211.0
2005,36999.0
2006,36900.0
2007,36614.0
2008,36145.0
2009,35521.0
2010,36574.0
2011,36321.0
2012,36137.0
2013,36025.0
2014,35959.0
2015,33660.0
2016,33917.0
2017,34189.0
2018,34404.0
2019,34478.0
2020,32698.0
2021,32504.0
2022,32114.0
2023,31558.0
2024,30885.0
2025,29055.0
2026,28328.0
2027,27515.0
2028,26656.0
2029,25802.0
2030,24598.0
2031,23931.0
2032,23310.0
2033,22740.0
2034,22223.0
2035,21880.0
2036,21486.0
2037,21143.0
2038,20843.0
2039,20579.0
2040,20609.0
2041,20412.0
2042,20240.0
2043,20075.0
2044,19894.0
2045,19966.0
2046,19755.0
2047,19508.0
2048,19224.0
2049,18905.0
2050,18904.0
2051,18538.0
2052,18132.0
2053,17696.0
2054,17245.0
2055,17129.0
2056,16680.0
2057,16226.0
2058,15772.0
2059,15327.0
2060,15184.0
2061,14783.0
2062,14398.0
2063,14031.0
2064,13684.0
2065,13554.0
2066,13269.0
2067,13004.0
2068,12755.0
2069,12516.0
2070,12410.0
2071,12221.0
2072,12035.0
2073,11847.0
2074,11652.0
2075,11560.0
2076,11395.0
2077,11215.0
2078,11018.0
2079,10805.0
2080,10700.0
2081,10501.0
2082,10284.0
2083,10050.0
2084,9802.0
2085,9617.0
2086,9385.0
2087,9142.0
2088,8887.0
2089,8625.0
2090,8433.0
2091,8199.0
2092,7962.0
2093,7720.0
2094,7474.0
2095,7272.0
2096,7069.0
2097,6865.0
2098,6659.0
2099,6450.0
