Time,Births
1950,7545.0
1951,7584.0
1952,7606.0
1953,7603.0
1954,7577.0
1955,7314.0
1956,7293.0
1957,7254.0
1958,7211.0
1959,7174.0
1960,7037.0
1961,6951.0
1962,6853.0
1963,6747.0
1964,6642.0
1965,5447.0
1966,5465.0
1967,5502.0
1968,5555.0
1969,5619.0
1970,4516.0
1971,4697.0
1972,4876.0
1973,5054.0
1974,5233.0
1975,4252.0
1976,4359.0
1977,4472.0
1978,4576.0
1979,4658.0
1980,4332.0
1981,4432.0
1982,4500.0
1983,4547.0
1984,4588.0
1985,4218.0
1986,4243.0
1987,4267.0
1988,4288.0
1989,4299.0
1990,4201.0
1991,4176.0
1992,4137.0
1993,4085.0
1994,4028.0
1995,4006.0
1996,3949.0
1997,3888.0
1998,3824.0
1999,3758.0
2000,3784.0
2001,3756.0
2002,3727.0
2003,3699.0
2004,3672.0
2005,3556.0
2006,3529.0
2007,3503.0
2008,3477.0
2009,3449.0
2010,3196.0
2011,3178.0
2012,3159.0
2013,3141.0
2014,3123.0
2015,3095.0
2016,3081.0
2017,3068.0
2018,3055.0
2019,3042.0
2020,3072.0
2021,3059.0
2022,3048.0
2023,3037.0
2024,3025.0
2025,3055.0
2026,3048.0
2027,3039.0
2028,3028.0
2029,3015.0
2030,3021.0
2031,3005.0
2032,2984.0
2033,2961.0
2034,2934.0
2035,2921.0
2036,2889.0
2037,2854.0
2038,2817.0
2039,2777.0
2040,2754.0
2041,2717.0
2042,2679.0
2043,2642.0
2044,2606.0
2045,2588.0
2046,2562.0
2047,2540.0
2048,2520.0
2049,2502.0
2050,2495.0
2051,2484.0
2052,2476.0
2053,2469.0
2054,2462.0
2055,2465.0
2056,2459.0
2057,2453.0
2058,2447.0
2059,2438.0
2060,2433.0
2061,2423.0
2062,2412.0
2063,2399.0
2064,2383.0
2065,2368.0
2066,2351.0
2067,2332.0
2068,2312.0
2069,2291.0
2070,2274.0
2071,2254.0
2072,2234.0
2073,2212.0
2074,2191.0
2075,2175.0
2076,2157.0
2077,2140.0
2078,2123.0
2079,2107.0
2080,2090.0
2081,2079.0
2082,2068.0
2083,2057.0
2084,2046.0
2085,2037.0
2086,2030.0
2087,2022.0
2088,2015.0
2089,2006.0
2090,1997.0
2091,1990.0
2092,1982.0
2093,1972.0
2094,1961.0
2095,1948.0
2096,1937.0
2097,1926.0
2098,1913.0
2099,1899.0
