Time,Births
1950,1739855.0
1951,1764513.0
1952,1794169.0
1953,1827408.0
1954,1863450.0
1955,1902108.0
1956,1933788.0
1957,1968973.0
1958,2007509.0
1959,2049151.0
1960,2093660.0
1961,2130223.0
1962,2171289.0
1963,2215765.0
1964,2262568.0
1965,2311022.0
1966,2352266.0
1967,2397218.0
1968,2445516.0
1969,2496826.0
1970,2651013.0
1971,2701519.0
1972,2755436.0
1973,2813897.0
1974,2878554.0
1975,3014474.0
1976,3088246.0
1977,3171705.0
1978,3261716.0
1979,3354455.0
1980,3436591.0
1981,3510293.0
1982,3586252.0
1983,3665592.0
1984,3750405.0
1985,3748074.0
1986,3838665.0
1987,3938059.0
1988,4045713.0
1989,4160936.0
1990,4121054.0
1991,4235027.0
1992,4356851.0
1993,4486354.0
1994,4623317.0
1995,4615699.0
1996,4748778.0
1997,4889641.0
1998,5037255.0
1999,5190266.0
2000,5225560.0
2001,5368599.0
2002,5517570.0
2003,5671560.0
2004,5829888.0
2005,5838893.0
2006,5986754.0
2007,6141333.0
2008,6301377.0
2009,6465591.0
2010,6452970.0
2011,6612258.0
2012,6776179.0
2013,6945839.0
2014,7123176.0
2015,6895079.0
2016,7068260.0
2017,7252193.0
2018,7446109.0
2019,7648681.0
2020,7368291.0
2021,7570412.0
2022,7780101.0
2023,7998285.0
2024,8226319.0
2025,7908354.0
2026,8133730.0
2027,8368583.0
2028,8612219.0
2029,8863515.0
2030,8489943.0
2031,8731683.0
2032,8980173.0
2033,9234078.0
2034,9491904.0
2035,9069084.0
2036,9310765.0
2037,9555116.0
2038,9801468.0
2039,10049238.0
2040,9587072.0
2041,9817045.0
2042,10047837.0
2043,10279315.0
2044,10511562.0
2045,10007975.0
2046,10224077.0
2047,10441229.0
2048,10658927.0
2049,10876439.0
2050,10416506.0
2051,10619584.0
2052,10821687.0
2053,11023104.0
2054,11224455.0
2055,10737643.0
2056,10925771.0
2057,11114595.0
2058,11303281.0
2059,11490680.0
2060,11046327.0
2061,11221839.0
2062,11395341.0
2063,11566640.0
2064,11735711.0
2065,11306962.0
2066,11463734.0
2067,11618342.0
2068,11770340.0
2069,11919197.0
2070,11523768.0
2071,11662214.0
2072,11797448.0
2073,11929194.0
2074,12057226.0
2075,11684415.0
2076,11803077.0
2077,11918181.0
2078,12029600.0
2079,12137280.0
2080,11754182.0
2081,11854501.0
2082,11951603.0
2083,12045405.0
2084,12135870.0
2085,11775018.0
2086,11860739.0
2087,11943431.0
2088,12022975.0
2089,12099209.0
2090,11775947.0
2091,11847618.0
2092,11916196.0
2093,11981621.0
2094,12043877.0
2095,11743086.0
2096,11801771.0
2097,11857708.0
2098,11910646.0
2099,11960262.0
