Time,Births
1950,102460.0
1951,104259.0
1952,106066.0
1953,108045.0
1954,110229.0
1955,116735.0
1956,118777.0
1957,121216.0
1958,123903.0
1959,126701.0
1960,130934.0
1961,133950.0
1962,137022.0
1963,140223.0
1964,143696.0
1965,140882.0
1966,144244.0
1967,148033.0
1968,152211.0
1969,156710.0
1970,151730.0
1971,156296.0
1972,160969.0
1973,165715.0
1974,170530.0
1975,162013.0
1976,166447.0
1977,170793.0
1978,174995.0
1979,179016.0
1980,160854.0
1981,164157.0
1982,167368.0
1983,170489.0
1984,173533.0
1985,156134.0
1986,159573.0
1987,162874.0
1988,166083.0
1989,169265.0
1990,157630.0
1991,161043.0
1992,164303.0
1993,167318.0
1994,169997.0
1995,153549.0
1996,155410.0
1997,157096.0
1998,158566.0
1999,159806.0
2000,133039.0
2001,134001.0
2002,134904.0
2003,135788.0
2004,136701.0
2005,121962.0
2006,123216.0
2007,124387.0
2008,125553.0
2009,126811.0
2010,116061.0
2011,117418.0
2012,118921.0
2013,120449.0
2014,121824.0
2015,116440.0
2016,117441.0
2017,118194.0
2018,118693.0
2019,118972.0
2020,113577.0
2021,113551.0
2022,113329.0
2023,112918.0
2024,112336.0
2025,106986.0
2026,106319.0
2027,105511.0
2028,104592.0
2029,103603.0
2030,99086.0
2031,98141.0
2032,97156.0
2033,96158.0
2034,95177.0
2035,91552.0
2036,90785.0
2037,90063.0
2038,89373.0
2039,88693.0
2040,85954.0
2041,85382.0
2042,84808.0
2043,84214.0
2044,83583.0
2045,81478.0
2046,80887.0
2047,80243.0
2048,79539.0
2049,78766.0
2050,77211.0
2051,76442.0
2052,75599.0
2053,74683.0
2054,73704.0
2055,72556.0
2056,71612.0
2057,70615.0
2058,69573.0
2059,68498.0
2060,67532.0
2061,66542.0
2062,65534.0
2063,64509.0
2064,63472.0
2065,62604.0
2066,61687.0
2067,60769.0
2068,59846.0
2069,58915.0
2070,58172.0
2071,57363.0
2072,56551.0
2073,55728.0
2074,54886.0
2075,54348.0
2076,53614.0
2077,52862.0
2078,52085.0
2079,51276.0
2080,50743.0
2081,50026.0
2082,49284.0
2083,48511.0
2084,47704.0
2085,47200.0
2086,46470.0
2087,45718.0
2088,44940.0
2089,44134.0
2090,43616.0
2091,42887.0
2092,42145.0
2093,41382.0
2094,40593.0
2095,39998.0
2096,39299.0
2097,38593.0
2098,37872.0
2099,37127.0
