Time,Births
1950,645.0
1951,741.0
1952,815.0
1953,884.0
1954,957.0
1955,1055.0
1956,1139.0
1957,1247.0
1958,1376.0
1959,1522.0
1960,1709.0
1961,1848.0
1962,2006.0
1963,2189.0
1964,2401.0
1965,2668.0
1966,2886.0
1967,3141.0
1968,3394.0
1969,3595.0
1970,3662.0
1971,3505.0
1972,3271.0
1973,3059.0
1974,2976.0
1975,2885.0
1976,3509.0
1977,4335.0
1978,5286.0
1979,6233.0
1980,5992.0
1981,6397.0
1982,6686.0
1983,6901.0
1984,7093.0
1985,6294.0
1986,6540.0
1987,6823.0
1988,7134.0
1989,7456.0
1990,6772.0
1991,7005.0
1992,7248.0
1993,7505.0
1994,7781.0
1995,6849.0
1996,7095.0
1997,7371.0
1998,7703.0
1999,8125.0
2000,7224.0
2001,7863.0
2002,8604.0
2003,9381.0
2004,10108.0
2005,9578.0
2006,9879.0
2007,10088.0
2008,10239.0
2009,10377.0
2010,10723.0
2011,10868.0
2012,11022.0
2013,11195.0
2014,11394.0
2015,10790.0
2016,11002.0
2017,11250.0
2018,11518.0
2019,11780.0
2020,11322.0
2021,11530.0
2022,11717.0
2023,11890.0
2024,12060.0
2025,11592.0
2026,11731.0
2027,11875.0
2028,12023.0
2029,12173.0
2030,11733.0
2031,11866.0
2032,12005.0
2033,12149.0
2034,12300.0
2035,11952.0
2036,12090.0
2037,12236.0
2038,12388.0
2039,12542.0
2040,12266.0
2041,12403.0
2042,12542.0
2043,12682.0
2044,12821.0
2045,12615.0
2046,12731.0
2047,12845.0
2048,12957.0
2049,13064.0
2050,12874.0
2051,12952.0
2052,13028.0
2053,13100.0
2054,13170.0
2055,13035.0
2056,13085.0
2057,13135.0
2058,13185.0
2059,13237.0
2060,13173.0
2061,13209.0
2062,13249.0
2063,13293.0
2064,13340.0
2065,13308.0
2066,13343.0
2067,13384.0
2068,13430.0
2069,13479.0
2070,13493.0
2071,13530.0
2072,13573.0
2073,13620.0
2074,13670.0
2075,13687.0
2076,13722.0
2077,13761.0
2078,13804.0
2079,13848.0
2080,13869.0
2081,13896.0
2082,13926.0
2083,13959.0
2084,13995.0
2085,14040.0
2086,14059.0
2087,14082.0
2088,14109.0
2089,14140.0
2090,14191.0
2091,14207.0
2092,14229.0
2093,14256.0
2094,14287.0
2095,14324.0
2096,14343.0
2097,14369.0
2098,14399.0
2099,14433.0
