Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1950,0.25289881,0.03709399,0.03709399,0.03709399,0.03709399,0.00763071,0.00763071,0.00763071,0.00763071,0.00763071,0.00571537,0.00571537,0.00571537,0.00571537,0.00571537,0.00771618,0.00771618,0.00771618,0.00771618,0.00771618,0.0103882,0.0103882,0.0103882,0.0103882,0.0103882,0.01160224,0.01160224,0.01160224,0.01160224,0.01160224,0.01328936,0.01328936,0.01328936,0.01328936,0.01328936,0.01528173,0.01528173,0.01528173,0.01528173,0.01528173,0.01778921,0.01778921,0.01778921,0.01778921,0.01778921,0.02036011,0.02036011,0.02036011,0.02036011,0.02036011,0.02635458,0.02635458,0.02635458,0.02635458,0.02635458,0.03364679,0.03364679,0.03364679,0.03364679,0.03364679,0.04821367,0.04821367,0.04821367,0.04821367,0.04821367,0.06644755,0.06644755,0.06644755,0.06644755,0.06644755,0.09698336,0.09698336,0.09698336,0.09698336,0.09698336,0.14340165,0.14340165,0.14340165,0.14340165,0.14340165,0.20751852,0.20751852,0.20751852,0.20751852,0.20751852,0.29108811,0.29108811,0.29108811,0.29108811,0.29108811,0.38915131,0.38915131,0.38915131,0.38915131,0.38915131,0.50049365,0.50049365,0.50049365,0.50049365,0.50049365,0.61400366
1951,0.25289881,0.03709399,0.03709399,0.03709399,0.03709399,0.00763071,0.00763071,0.00763071,0.00763071,0.00763071,0.00571537,0.00571537,0.00571537,0.00571537,0.00571537,0.00771618,0.00771618,0.00771618,0.00771618,0.00771618,0.0103882,0.0103882,0.0103882,0.0103882,0.0103882,0.01160224,0.01160224,0.01160224,0.01160224,0.01160224,0.01328936,0.01328936,0.01328936,0.01328936,0.01328936,0.01528173,0.01528173,0.01528173,0.01528173,0.01528173,0.01778921,0.01778921,0.01778921,0.01778921,0.01778921,0.02036011,0.02036011,0.02036011,0.02036011,0.02036011,0.02635458,0.02635458,0.02635458,0.02635458,0.02635458,0.03364679,0.03364679,0.03364679,0.03364679,0.03364679,0.04821367,0.04821367,0.04821367,0.04821367,0.04821367,0.06644755,0.06644755,0.06644755,0.06644755,0.06644755,0.09698336,0.09698336,0.09698336,0.09698336,0.09698336,0.14340165,0.14340165,0.14340165,0.14340165,0.14340165,0.20751852,0.20751852,0.20751852,0.20751852,0.20751852,0.29108811,0.29108811,0.29108811,0.29108811,0.29108811,0.38915131,0.38915131,0.38915131,0.38915131,0.38915131,0.50049365,0.50049365,0.50049365,0.50049365,0.50049365,0.61400366
1952,0.25289881,0.03709399,0.03709399,0.03709399,0.03709399,0.00763071,0.00763071,0.00763071,0.00763071,0.00763071,0.00571537,0.00571537,0.00571537,0.00571537,0.00571537,0.00771618,0.00771618,0.00771618,0.00771618,0.00771618,0.0103882,0.0103882,0.0103882,0.0103882,0.0103882,0.01160224,0.01160224,0.01160224,0.01160224,0.01160224,0.01328936,0.01328936,0.01328936,0.01328936,0.01328936,0.01528173,0.01528173,0.01528173,0.01528173,0.01528173,0.01778921,0.01778921,0.01778921,0.01778921,0.01778921,0.02036011,0.02036011,0.02036011,0.02036011,0.02036011,0.02635458,0.02635458,0.02635458,0.02635458,0.02635458,0.03364679,0.03364679,0.03364679,0.03364679,0.03364679,0.04821367,0.04821367,0.04821367,0.04821367,0.04821367,0.06644755,0.06644755,0.06644755,0.06644755,0.06644755,0.09698336,0.09698336,0.09698336,0.09698336,0.09698336,0.14340165,0.14340165,0.14340165,0.14340165,0.14340165,0.20751852,0.20751852,0.20751852,0.20751852,0.20751852,0.29108811,0.29108811,0.29108811,0.29108811,0.29108811,0.38915131,0.38915131,0.38915131,0.38915131,0.38915131,0.50049365,0.50049365,0.50049365,0.50049365,0.50049365,0.61400366
1953,0.25289881,0.03709399,0.03709399,0.03709399,0.03709399,0.00763071,0.00763071,0.00763071,0.00763071,0.00763071,0.00571537,0.00571537,0.00571537,0.00571537,0.00571537,0.00771618,0.00771618,0.00771618,0.00771618,0.00771618,0.0103882,0.0103882,0.0103882,0.0103882,0.0103882,0.01160224,0.01160224,0.01160224,0.01160224,0.01160224,0.01328936,0.01328936,0.01328936,0.01328936,0.01328936,0.01528173,0.01528173,0.01528173,0.01528173,0.01528173,0.01778921,0.01778921,0.01778921,0.01778921,0.01778921,0.02036011,0.02036011,0.02036011,0.02036011,0.02036011,0.02635458,0.02635458,0.02635458,0.02635458,0.02635458,0.03364679,0.03364679,0.03364679,0.03364679,0.03364679,0.04821367,0.04821367,0.04821367,0.04821367,0.04821367,0.06644755,0.06644755,0.06644755,0.06644755,0.06644755,0.09698336,0.09698336,0.09698336,0.09698336,0.09698336,0.14340165,0.14340165,0.14340165,0.14340165,0.14340165,0.20751852,0.20751852,0.20751852,0.20751852,0.20751852,0.29108811,0.29108811,0.29108811,0.29108811,0.29108811,0.38915131,0.38915131,0.38915131,0.38915131,0.38915131,0.50049365,0.50049365,0.50049365,0.50049365,0.50049365,0.61400366
1954,0.25289881,0.03709399,0.03709399,0.03709399,0.03709399,0.00763071,0.00763071,0.00763071,0.00763071,0.00763071,0.00571537,0.00571537,0.00571537,0.00571537,0.00571537,0.00771618,0.00771618,0.00771618,0.00771618,0.00771618,0.0103882,0.0103882,0.0103882,0.0103882,0.0103882,0.01160224,0.01160224,0.01160224,0.01160224,0.01160224,0.01328936,0.01328936,0.01328936,0.01328936,0.01328936,0.01528173,0.01528173,0.01528173,0.01528173,0.01528173,0.01778921,0.01778921,0.01778921,0.01778921,0.01778921,0.02036011,0.02036011,0.02036011,0.02036011,0.02036011,0.02635458,0.02635458,0.02635458,0.02635458,0.02635458,0.03364679,0.03364679,0.03364679,0.03364679,0.03364679,0.04821367,0.04821367,0.04821367,0.04821367,0.04821367,0.06644755,0.06644755,0.06644755,0.06644755,0.06644755,0.09698336,0.09698336,0.09698336,0.09698336,0.09698336,0.14340165,0.14340165,0.14340165,0.14340165,0.14340165,0.20751852,0.20751852,0.20751852,0.20751852,0.20751852,0.29108811,0.29108811,0.29108811,0.29108811,0.29108811,0.38915131,0.38915131,0.38915131,0.38915131,0.38915131,0.50049365,0.50049365,0.50049365,0.50049365,0.50049365,0.61400366
1955,0.23217792,0.03381949,0.03381949,0.03381949,0.03381949,0.0070348,0.0070348,0.0070348,0.0070348,0.0070348,0.00527419,0.00527419,0.00527419,0.00527419,0.00527419,0.00714322,0.00714322,0.00714322,0.00714322,0.00714322,0.00963787,0.00963787,0.00963787,0.00963787,0.00963787,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.01232712,0.01232712,0.01232712,0.01232712,0.01232712,0.01427255,0.01427255,0.01427255,0.01427255,0.01427255,0.01679486,0.01679486,0.01679486,0.01679486,0.01679486,0.01934762,0.01934762,0.01934762,0.01934762,0.01934762,0.02497408,0.02497408,0.02497408,0.02497408,0.02497408,0.03199888,0.03199888,0.03199888,0.03199888,0.03199888,0.04599487,0.04599487,0.04599487,0.04599487,0.04599487,0.06379076,0.06379076,0.06379076,0.06379076,0.06379076,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.13845525,0.13845525,0.13845525,0.13845525,0.13845525,0.20127003,0.20127003,0.20127003,0.20127003,0.20127003,0.28333134,0.28333134,0.28333134,0.28333134,0.28333134,0.38037677,0.38037677,0.38037677,0.38037677,0.38037677,0.49148401,0.49148401,0.49148401,0.49148401,0.49148401,0.60574481
1956,0.23217792,0.03381949,0.03381949,0.03381949,0.03381949,0.0070348,0.0070348,0.0070348,0.0070348,0.0070348,0.00527419,0.00527419,0.00527419,0.00527419,0.00527419,0.00714322,0.00714322,0.00714322,0.00714322,0.00714322,0.00963787,0.00963787,0.00963787,0.00963787,0.00963787,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.01232712,0.01232712,0.01232712,0.01232712,0.01232712,0.01427255,0.01427255,0.01427255,0.01427255,0.01427255,0.01679486,0.01679486,0.01679486,0.01679486,0.01679486,0.01934762,0.01934762,0.01934762,0.01934762,0.01934762,0.02497408,0.02497408,0.02497408,0.02497408,0.02497408,0.03199888,0.03199888,0.03199888,0.03199888,0.03199888,0.04599487,0.04599487,0.04599487,0.04599487,0.04599487,0.06379076,0.06379076,0.06379076,0.06379076,0.06379076,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.13845525,0.13845525,0.13845525,0.13845525,0.13845525,0.20127003,0.20127003,0.20127003,0.20127003,0.20127003,0.28333134,0.28333134,0.28333134,0.28333134,0.28333134,0.38037677,0.38037677,0.38037677,0.38037677,0.38037677,0.49148401,0.49148401,0.49148401,0.49148401,0.49148401,0.60574481
1957,0.23217792,0.03381949,0.03381949,0.03381949,0.03381949,0.0070348,0.0070348,0.0070348,0.0070348,0.0070348,0.00527419,0.00527419,0.00527419,0.00527419,0.00527419,0.00714322,0.00714322,0.00714322,0.00714322,0.00714322,0.00963787,0.00963787,0.00963787,0.00963787,0.00963787,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.01232712,0.01232712,0.01232712,0.01232712,0.01232712,0.01427255,0.01427255,0.01427255,0.01427255,0.01427255,0.01679486,0.01679486,0.01679486,0.01679486,0.01679486,0.01934762,0.01934762,0.01934762,0.01934762,0.01934762,0.02497408,0.02497408,0.02497408,0.02497408,0.02497408,0.03199888,0.03199888,0.03199888,0.03199888,0.03199888,0.04599487,0.04599487,0.04599487,0.04599487,0.04599487,0.06379076,0.06379076,0.06379076,0.06379076,0.06379076,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.13845525,0.13845525,0.13845525,0.13845525,0.13845525,0.20127003,0.20127003,0.20127003,0.20127003,0.20127003,0.28333134,0.28333134,0.28333134,0.28333134,0.28333134,0.38037677,0.38037677,0.38037677,0.38037677,0.38037677,0.49148401,0.49148401,0.49148401,0.49148401,0.49148401,0.60574481
1958,0.23217792,0.03381949,0.03381949,0.03381949,0.03381949,0.0070348,0.0070348,0.0070348,0.0070348,0.0070348,0.00527419,0.00527419,0.00527419,0.00527419,0.00527419,0.00714322,0.00714322,0.00714322,0.00714322,0.00714322,0.00963787,0.00963787,0.00963787,0.00963787,0.00963787,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.01232712,0.01232712,0.01232712,0.01232712,0.01232712,0.01427255,0.01427255,0.01427255,0.01427255,0.01427255,0.01679486,0.01679486,0.01679486,0.01679486,0.01679486,0.01934762,0.01934762,0.01934762,0.01934762,0.01934762,0.02497408,0.02497408,0.02497408,0.02497408,0.02497408,0.03199888,0.03199888,0.03199888,0.03199888,0.03199888,0.04599487,0.04599487,0.04599487,0.04599487,0.04599487,0.06379076,0.06379076,0.06379076,0.06379076,0.06379076,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.13845525,0.13845525,0.13845525,0.13845525,0.13845525,0.20127003,0.20127003,0.20127003,0.20127003,0.20127003,0.28333134,0.28333134,0.28333134,0.28333134,0.28333134,0.38037677,0.38037677,0.38037677,0.38037677,0.38037677,0.49148401,0.49148401,0.49148401,0.49148401,0.49148401,0.60574481
1959,0.23217792,0.03381949,0.03381949,0.03381949,0.03381949,0.0070348,0.0070348,0.0070348,0.0070348,0.0070348,0.00527419,0.00527419,0.00527419,0.00527419,0.00527419,0.00714322,0.00714322,0.00714322,0.00714322,0.00714322,0.00963787,0.00963787,0.00963787,0.00963787,0.00963787,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.010754000000000001,0.01232712,0.01232712,0.01232712,0.01232712,0.01232712,0.01427255,0.01427255,0.01427255,0.01427255,0.01427255,0.01679486,0.01679486,0.01679486,0.01679486,0.01679486,0.01934762,0.01934762,0.01934762,0.01934762,0.01934762,0.02497408,0.02497408,0.02497408,0.02497408,0.02497408,0.03199888,0.03199888,0.03199888,0.03199888,0.03199888,0.04599487,0.04599487,0.04599487,0.04599487,0.04599487,0.06379076,0.06379076,0.06379076,0.06379076,0.06379076,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.09323739999999998,0.13845525,0.13845525,0.13845525,0.13845525,0.13845525,0.20127003,0.20127003,0.20127003,0.20127003,0.20127003,0.28333134,0.28333134,0.28333134,0.28333134,0.28333134,0.38037677,0.38037677,0.38037677,0.38037677,0.38037677,0.49148401,0.49148401,0.49148401,0.49148401,0.49148401,0.60574481
