Time,Births
1950,3353.0
1951,3377.0
1952,3417.0
1953,3468.0
1954,3529.0
1955,3598.0
1956,3707.0
1957,3800.0
1958,3875.0
1959,3928.0
1960,3797.0
1961,3822.0
1962,3841.0
1963,3861.0
1964,3887.0
1965,3595.0
1966,3634.0
1967,3680.0
1968,3734.0
1969,3796.0
1970,3359.0
1971,3430.0
1972,3504.0
1973,3583.0
1974,3668.0
1975,3015.0
1976,3092.0
1977,3171.0
1978,3251.0
1979,3332.0
1980,2828.0
1981,2904.0
1982,2974.0
1983,3040.0
1984,3102.0
1985,2707.0
1986,2744.0
1987,2770.0
1988,2782.0
1989,2781.0
1990,2556.0
1991,2579.0
1992,2593.0
1993,2603.0
1994,2609.0
1995,2333.0
1996,2331.0
1997,2325.0
1998,2316.0
1999,2304.0
2000,2013.0
2001,2018.0
2002,2024.0
2003,2028.0
2004,2029.0
2005,1934.0
2006,1915.0
2007,1887.0
2008,1855.0
2009,1823.0
2010,1691.0
2011,1684.0
2012,1678.0
2013,1672.0
2014,1664.0
2015,1564.0
2016,1568.0
2017,1575.0
2018,1582.0
2019,1588.0
2020,1516.0
2021,1520.0
2022,1522.0
2023,1521.0
2024,1519.0
2025,1457.0
2026,1453.0
2027,1447.0
2028,1440.0
2029,1432.0
2030,1386.0
2031,1377.0
2032,1367.0
2033,1356.0
2034,1343.0
2035,1310.0
2036,1298.0
2037,1286.0
2038,1274.0
2039,1260.0
2040,1240.0
2041,1228.0
2042,1215.0
2043,1201.0
2044,1188.0
2045,1171.0
2046,1159.0
2047,1147.0
2048,1134.0
2049,1122.0
2050,1110.0
2051,1099.0
2052,1087.0
2053,1075.0
2054,1062.0
2055,1055.0
2056,1043.0
2057,1031.0
2058,1019.0
2059,1007.0
2060,1001.0
2061,990.0
2062,978.0
2063,966.0
2064,954.0
2065,949.0
2066,938.0
2067,926.0
2068,915.0
2069,903.0
2070,898.0
2071,888.0
2072,877.0
2073,866.0
2074,855.0
2075,850.0
2076,841.0
2077,830.0
2078,821.0
2079,810.0
2080,806.0
2081,797.0
2082,788.0
2083,779.0
2084,769.0
2085,763.0
2086,754.0
2087,746.0
2088,737.0
2089,728.0
2090,722.0
2091,714.0
2092,706.0
2093,698.0
2094,689.0
2095,683.0
2096,676.0
2097,668.0
2098,660.0
2099,651.0
