Time,Births
1950,201600.0
1951,201942.0
1952,203022.0
1953,204109.0
1954,204965.0
1955,208462.0
1956,209277.0
1957,209690.0
1958,209856.0
1959,209856.0
1960,214696.0
1961,214114.0
1962,212906.0
1963,211095.0
1964,208786.0
1965,202183.0
1966,198747.0
1967,195345.0
1968,192243.0
1969,189720.0
1970,171153.0
1971,172697.0
1972,174791.0
1973,177229.0
1974,179815.0
1975,166125.0
1976,168271.0
1977,170461.0
1978,172588.0
1979,174521.0
1980,140766.0
1981,142867.0
1982,144597.0
1983,145926.0
1984,146885.0
1985,118933.0
1986,119258.0
1987,119337.0
1988,119303.0
1989,119304.0
1990,108685.0
1991,109675.0
1992,110735.0
1993,111785.0
1994,112739.0
1995,111068.0
1996,111806.0
1997,112433.0
1998,112891.0
1999,113112.0
2000,112563.0
2001,112843.0
2002,112929.0
2003,112798.0
2004,112458.0
2005,106304.0
2006,105402.0
2007,104308.0
2008,102975.0
2009,101346.0
2010,94444.0
2011,92581.0
2012,90473.0
2013,88201.0
2014,85894.0
2015,85258.0
2016,83173.0
2017,81164.0
2018,79265.0
2019,77502.0
2020,80328.0
2021,78894.0
2022,77671.0
2023,76632.0
2024,75733.0
2025,78219.0
2026,77510.0
2027,76944.0
2028,76473.0
2029,76027.0
2030,78336.0
2031,77892.0
2032,77424.0
2033,76908.0
2034,76325.0
2035,78038.0
2036,77357.0
2037,76593.0
2038,75745.0
2039,74816.0
2040,75857.0
2041,74842.0
2042,73769.0
2043,72655.0
2044,71520.0
2045,72048.0
2046,70960.0
2047,69892.0
2048,68858.0
2049,67875.0
2050,68177.0
2051,67405.0
2052,66725.0
2053,66127.0
2054,65593.0
2055,65984.0
2056,65643.0
2057,65377.0
2058,65164.0
2059,64973.0
2060,65523.0
2061,65428.0
2062,65350.0
2063,65261.0
2064,65139.0
2065,65654.0
2066,65539.0
2067,65404.0
2068,65238.0
2069,65022.0
2070,65436.0
2071,65171.0
2072,64878.0
2073,64542.0
2074,64148.0
2075,64128.0
2076,63722.0
2077,63299.0
2078,62848.0
2079,62364.0
2080,62243.0
2081,61828.0
2082,61418.0
2083,61006.0
2084,60590.0
2085,60450.0
2086,60156.0
2087,59889.0
2088,59639.0
2089,59392.0
2090,59526.0
2091,59396.0
2092,59292.0
2093,59197.0
2094,59090.0
2095,59160.0
2096,59121.0
2097,59094.0
2098,59057.0
2099,58981.0
