Time,Births
1950,97129.0
1951,99922.0
1952,103420.0
1953,106921.0
1954,110246.0
1955,95235.0
1956,98082.0
1957,100709.0
1958,103119.0
1959,105228.0
1960,100251.0
1961,101321.0
1962,101965.0
1963,102403.0
1964,102939.0
1965,89579.0
1966,89853.0
1967,90491.0
1968,91424.0
1969,92502.0
1970,82639.0
1971,84359.0
1972,86048.0
1973,87720.0
1974,89411.0
1975,76353.0
1976,77510.0
1977,78572.0
1978,79571.0
1979,80544.0
1980,73537.0
1981,74893.0
1982,76179.0
1983,77352.0
1984,78361.0
1985,72952.0
1986,73028.0
1987,72867.0
1988,72300.0
1989,71145.0
1990,63429.0
1991,61189.0
1992,58411.0
1993,55422.0
1994,52601.0
1995,49507.0
1996,48171.0
1997,47233.0
1998,46609.0
1999,46180.0
2000,36001.0
2001,35826.0
2002,35748.0
2003,35733.0
2004,35728.0
2005,35505.0
2006,35465.0
2007,35354.0
2008,35162.0
2009,34886.0
2010,34509.0
2011,33827.0
2012,33023.0
2013,32101.0
2014,31101.0
2015,29317.0
2016,28564.0
2017,27796.0
2018,27039.0
2019,26325.0
2020,24817.0
2021,24490.0
2022,24237.0
2023,24032.0
2024,23832.0
2025,23563.0
2026,23331.0
2027,23082.0
2028,22815.0
2029,22536.0
2030,23205.0
2031,22921.0
2032,22619.0
2033,22310.0
2034,22010.0
2035,22748.0
2036,22487.0
2037,22248.0
2038,22006.0
2039,21729.0
2040,22362.0
2041,21998.0
2042,21587.0
2043,21136.0
2044,20654.0
2045,21054.0
2046,20524.0
2047,19973.0
2048,19419.0
2049,18887.0
2050,19034.0
2051,18571.0
2052,18154.0
2053,17780.0
2054,17444.0
2055,17629.0
2056,17363.0
2057,17141.0
2058,16954.0
2059,16793.0
2060,16993.0
2061,16871.0
2062,16766.0
2063,16669.0
2064,16575.0
2065,16817.0
2066,16738.0
2067,16656.0
2068,16567.0
2069,16465.0
2070,16615.0
2071,16500.0
2072,16370.0
2073,16222.0
2074,16055.0
2075,16096.0
2076,15910.0
2077,15709.0
2078,15498.0
2079,15279.0
2080,15226.0
2081,15015.0
2082,14806.0
2083,14599.0
2084,14394.0
2085,14320.0
2086,14157.0
2087,14006.0
2088,13864.0
2089,13728.0
2090,13733.0
2091,13637.0
2092,13553.0
2093,13480.0
2094,13413.0
2095,13442.0
2096,13392.0
2097,13353.0
2098,13312.0
2099,13256.0
