Time,Births
1950,18482.0
1951,18782.0
1952,19070.0
1953,19332.0
1954,19584.0
1955,19259.0
1956,19605.0
1957,19900.0
1958,20117.0
1959,20224.0
1960,19687.0
1961,19611.0
1962,19500.0
1963,19377.0
1964,19274.0
1965,19887.0
1966,19853.0
1967,19863.0
1968,19907.0
1969,19965.0
1970,21247.0
1971,21373.0
1972,21547.0
1973,21771.0
1974,22037.0
1975,21419.0
1976,21652.0
1977,21882.0
1978,22088.0
1979,22253.0
1980,22693.0
1981,22810.0
1982,22898.0
1983,22970.0
1984,23045.0
1985,24327.0
1986,24355.0
1987,24362.0
1988,24315.0
1989,24185.0
1990,17655.0
1991,17290.0
1992,16905.0
1993,16526.0
1994,16184.0
1995,13031.0
1996,12942.0
1997,12897.0
1998,12882.0
1999,12883.0
2000,13461.0
2001,13407.0
2002,13352.0
2003,13300.0
2004,13255.0
2005,15746.0
2006,15647.0
2007,15565.0
2008,15484.0
2009,15387.0
2010,14609.0
2011,14495.0
2012,14373.0
2013,14232.0
2014,14064.0
2015,14075.0
2016,13956.0
2017,13817.0
2018,13659.0
2019,13482.0
2020,13910.0
2021,13628.0
2022,13287.0
2023,12909.0
2024,12525.0
2025,12615.0
2026,12242.0
2027,11883.0
2028,11547.0
2029,11250.0
2030,11243.0
2031,11040.0
2032,10891.0
2033,10794.0
2034,10740.0
2035,10823.0
2036,10842.0
2037,10900.0
2038,10981.0
2039,11064.0
2040,11207.0
2041,11284.0
2042,11348.0
2043,11389.0
2044,11401.0
2045,11458.0
2046,11430.0
2047,11370.0
2048,11282.0
2049,11173.0
2050,11103.0
2051,10973.0
2052,10829.0
2053,10670.0
2054,10501.0
2055,10357.0
2056,10195.0
2057,10032.0
2058,9870.0
2059,9712.0
2060,9590.0
2061,9463.0
2062,9344.0
2063,9232.0
2064,9129.0
2065,9042.0
2066,8980.0
2067,8930.0
2068,8892.0
2069,8861.0
2070,8852.0
2071,8850.0
2072,8855.0
2073,8860.0
2074,8857.0
2075,8850.0
2076,8853.0
2077,8848.0
2078,8832.0
2079,8803.0
2080,8767.0
2081,8726.0
2082,8673.0
2083,8607.0
2084,8529.0
2085,8448.0
2086,8364.0
2087,8273.0
2088,8175.0
2089,8068.0
2090,7958.0
2091,7867.0
2092,7774.0
2093,7678.0
2094,7579.0
2095,7472.0
2096,7404.0
2097,7335.0
2098,7268.0
2099,7203.0
