Time,Births
1950,265344.0
1951,271792.0
1952,277251.0
1953,282573.0
1954,288212.0
1955,296632.0
1956,301359.0
1957,307138.0
1958,313796.0
1959,321189.0
1960,334331.0
1961,342807.0
1962,352166.0
1963,362407.0
1964,373606.0
1965,389579.0
1966,401298.0
1967,414144.0
1968,427726.0
1969,441577.0
1970,454228.0
1971,466446.0
1972,478923.0
1973,491924.0
1974,505783.0
1975,521131.0
1976,536496.0
1977,553012.0
1978,570651.0
1979,589418.0
1980,611141.0
1981,630051.0
1982,650521.0
1983,672530.0
1984,695983.0
1985,723809.0
1986,748575.0
1987,775210.0
1988,803366.0
1989,832700.0
1990,865671.0
1991,893031.0
1992,921826.0
1993,951944.0
1994,983293.0
1995,1001011.0
1996,1029680.0
1997,1060103.0
1998,1092603.0
1999,1127522.0
2000,1123779.0
2001,1159728.0
2002,1198365.0
2003,1239768.0
2004,1284073.0
2005,1256811.0
2006,1302022.0
2007,1350475.0
2008,1401985.0
2009,1456237.0
2010,1371942.0
2011,1422883.0
2012,1476366.0
2013,1533030.0
2014,1593744.0
2015,1449170.0
2016,1509883.0
2017,1574935.0
2018,1642555.0
2019,1710712.0
2020,1579434.0
2021,1636607.0
2022,1692620.0
2023,1748563.0
2024,1805755.0
2025,1655731.0
2026,1710330.0
2027,1766227.0
2028,1823287.0
2029,1881340.0
2030,1729485.0
2031,1781049.0
2032,1833555.0
2033,1886407.0
2034,1938818.0
2035,1790299.0
2036,1836034.0
2037,1880924.0
2038,1924891.0
2039,1967965.0
2040,1844309.0
2041,1882186.0
2042,1918975.0
2043,1954793.0
2044,1989804.0
2045,1880073.0
2046,1911223.0
2047,1941729.0
2048,1971476.0
2049,2000305.0
2050,1902030.0
2051,1927601.0
2052,1952275.0
2053,1976018.0
2054,1998806.0
2055,1912692.0
2056,1932973.0
2057,1952336.0
2058,1970782.0
2059,1988327.0
2060,1905942.0
2061,1921579.0
2062,1936421.0
2063,1950454.0
2064,1963669.0
2065,1888794.0
2066,1900751.0
2067,1911937.0
2068,1922326.0
2069,1931879.0
2070,1867257.0
2071,1875709.0
2072,1883350.0
2073,1890182.0
2074,1896215.0
2075,1836453.0
2076,1841737.0
2077,1846311.0
2078,1850147.0
2079,1853218.0
2080,1796787.0
2081,1799373.0
2082,1801267.0
2083,1802454.0
2084,1802912.0
2085,1757084.0
2086,1757293.0
2087,1756821.0
2088,1755682.0
2089,1753898.0
2090,1716237.0
2091,1714383.0
2092,1711989.0
2093,1709039.0
2094,1705506.0
2095,1676072.0
2096,1672612.0
2097,1668663.0
2098,1664203.0
2099,1659217.0
