Time,Births
1950,618.0
1951,642.0
1952,670.0
1953,703.0
1954,744.0
1955,790.0
1956,830.0
1957,878.0
1958,931.0
1959,989.0
1960,1050.0
1961,1114.0
1962,1180.0
1963,1250.0
1964,1321.0
1965,1396.0
1966,1461.0
1967,1527.0
1968,1596.0
1969,1669.0
1970,1745.0
1971,1827.0
1972,1915.0
1973,2007.0
1974,2100.0
1975,2194.0
1976,2293.0
1977,2393.0
1978,2503.0
1979,2630.0
1980,2544.0
1981,2684.0
1982,2848.0
1983,3033.0
1984,3231.0
1985,3108.0
1986,3310.0
1987,3525.0
1988,3758.0
1989,4014.0
1990,3308.0
1991,3526.0
1992,3773.0
1993,4038.0
1994,4305.0
1995,4359.0
1996,4606.0
1997,4832.0
1998,5048.0
1999,5274.0
2000,5217.0
2001,5492.0
2002,5797.0
2003,6120.0
2004,6448.0
2005,6484.0
2006,6733.0
2007,6966.0
2008,7183.0
2009,7390.0
2010,6766.0
2011,6913.0
2012,7053.0
2013,7192.0
2014,7328.0
2015,6789.0
2016,6962.0
2017,7136.0
2018,7315.0
2019,7504.0
2020,7105.0
2021,7296.0
2022,7496.0
2023,7707.0
2024,7926.0
2025,7566.0
2026,7784.0
2027,8010.0
2028,8239.0
2029,8466.0
2030,8115.0
2031,8320.0
2032,8518.0
2033,8709.0
2034,8894.0
2035,8531.0
2036,8695.0
2037,8852.0
2038,9001.0
2039,9143.0
2040,8762.0
2041,8886.0
2042,9003.0
2043,9113.0
2044,9218.0
2045,8822.0
2046,8917.0
2047,9009.0
2048,9098.0
2049,9187.0
2050,8801.0
2051,8888.0
2052,8976.0
2053,9064.0
2054,9151.0
2055,8789.0
2056,8876.0
2057,8964.0
2058,9050.0
2059,9133.0
2060,8812.0
2061,8891.0
2062,8967.0
2063,9039.0
2064,9105.0
2065,8810.0
2066,8869.0
2067,8923.0
2068,8970.0
2069,9012.0
2070,8734.0
2071,8769.0
2072,8799.0
2073,8823.0
2074,8842.0
2075,8599.0
2076,8615.0
2077,8628.0
2078,8636.0
2079,8640.0
2080,8426.0
2081,8431.0
2082,8434.0
2083,8434.0
2084,8431.0
2085,8268.0
2086,8270.0
2087,8268.0
2088,8264.0
2089,8256.0
2090,8124.0
2091,8120.0
2092,8113.0
2093,8104.0
2094,8093.0
2095,7987.0
2096,7977.0
2097,7966.0
2098,7951.0
2099,7931.0
