Time,Births
1950,13856.0
1951,14037.0
1952,14246.0
1953,14414.0
1954,14528.0
1955,14006.0
1956,14155.0
1957,14267.0
1958,14360.0
1959,14453.0
1960,14248.0
1961,14226.0
1962,14192.0
1963,14184.0
1964,14239.0
1965,11810.0
1966,11848.0
1967,11937.0
1968,12050.0
1969,12153.0
1970,11023.0
1971,11388.0
1972,11753.0
1973,12108.0
1974,12445.0
1975,11860.0
1976,12147.0
1977,12457.0
1978,12789.0
1979,13121.0
1980,14397.0
1981,14342.0
1982,14270.0
1983,14220.0
1984,14219.0
1985,14124.0
1986,14137.0
1987,14203.0
1988,14317.0
1989,14467.0
1990,14015.0
1991,14236.0
1992,14481.0
1993,14763.0
1994,15082.0
1995,12490.0
1996,12676.0
1997,12896.0
1998,13156.0
1999,13452.0
2000,11520.0
2001,11702.0
2002,11888.0
2003,12094.0
2004,12330.0
2005,11691.0
2006,12063.0
2007,12433.0
2008,12784.0
2009,13098.0
2010,12464.0
2011,12612.0
2012,12761.0
2013,12911.0
2014,13070.0
2015,12830.0
2016,12766.0
2017,12674.0
2018,12557.0
2019,12419.0
2020,11911.0
2021,11802.0
2022,11667.0
2023,11514.0
2024,11351.0
2025,11221.0
2026,11132.0
2027,11039.0
2028,10944.0
2029,10852.0
2030,11120.0
2031,11072.0
2032,11031.0
2033,10993.0
2034,10956.0
2035,11346.0
2036,11310.0
2037,11276.0
2038,11239.0
2039,11194.0
2040,11510.0
2041,11450.0
2042,11381.0
2043,11303.0
2044,11213.0
2045,11440.0
2046,11336.0
2047,11224.0
2048,11104.0
2049,10980.0
2050,11146.0
2051,11020.0
2052,10895.0
2053,10772.0
2054,10656.0
2055,10792.0
2056,10700.0
2057,10621.0
2058,10553.0
2059,10497.0
2060,10639.0
2061,10611.0
2062,10597.0
2063,10592.0
2064,10591.0
2065,10776.0
2066,10788.0
2067,10803.0
2068,10818.0
2069,10828.0
2070,10973.0
2071,10981.0
2072,10986.0
2073,10985.0
2074,10976.0
2075,11086.0
2076,11071.0
2077,11053.0
2078,11029.0
2079,10998.0
2080,11062.0
2081,11033.0
2082,11003.0
2083,10972.0
2084,10937.0
2085,10986.0
2086,10963.0
2087,10943.0
2088,10925.0
2089,10908.0
2090,10987.0
2091,10985.0
2092,10988.0
2093,10994.0
2094,11000.0
2095,11100.0
2096,11117.0
2097,11138.0
2098,11159.0
2099,11177.0
