Time,Births
1950,2994.0
1951,3021.0
1952,3088.0
1953,3162.0
1954,3230.0
1955,3799.0
1956,3894.0
1957,3958.0
1958,3999.0
1959,4029.0
1960,3825.0
1961,3815.0
1962,3799.0
1963,3781.0
1964,3756.0
1965,2783.0
1966,2766.0
1967,2744.0
1968,2721.0
1969,2700.0
1970,2576.0
1971,2659.0
1972,2727.0
1973,2779.0
1974,2825.0
1975,2681.0
1976,2696.0
1977,2707.0
1978,2716.0
1979,2723.0
1980,2689.0
1981,2834.0
1982,3002.0
1983,3174.0
1984,3330.0
1985,3380.0
1986,3330.0
1987,3230.0
1988,3096.0
1989,2951.0
1990,2352.0
1991,2372.0
1992,2399.0
1993,2428.0
1994,2452.0
1995,2013.0
1996,2024.0
1997,2027.0
1998,2027.0
1999,2030.0
2000,1753.0
2001,1784.0
2002,1818.0
2003,1852.0
2004,1883.0
2005,1800.0
2006,1825.0
2007,1848.0
2008,1868.0
2009,1887.0
2010,1812.0
2011,1838.0
2012,1867.0
2013,1895.0
2014,1917.0
2015,1844.0
2016,1857.0
2017,1862.0
2018,1860.0
2019,1854.0
2020,1765.0
2021,1750.0
2022,1730.0
2023,1707.0
2024,1681.0
2025,1591.0
2026,1566.0
2027,1542.0
2028,1519.0
2029,1500.0
2030,1434.0
2031,1426.0
2032,1424.0
2033,1425.0
2034,1428.0
2035,1398.0
2036,1405.0
2037,1413.0
2038,1421.0
2039,1428.0
2040,1409.0
2041,1413.0
2042,1415.0
2043,1414.0
2044,1410.0
2045,1387.0
2046,1378.0
2047,1366.0
2048,1352.0
2049,1335.0
2050,1308.0
2051,1289.0
2052,1269.0
2053,1248.0
2054,1227.0
2055,1203.0
2056,1185.0
2057,1167.0
2058,1150.0
2059,1135.0
2060,1119.0
2061,1108.0
2062,1098.0
2063,1090.0
2064,1082.0
2065,1075.0
2066,1069.0
2067,1065.0
2068,1060.0
2069,1054.0
2070,1047.0
2071,1042.0
2072,1036.0
2073,1028.0
2074,1020.0
2075,1010.0
2076,1001.0
2077,991.0
2078,980.0
2079,967.0
2080,959.0
2081,947.0
2082,934.0
2083,921.0
2084,907.0
2085,897.0
2086,885.0
2087,872.0
2088,860.0
2089,848.0
2090,840.0
2091,830.0
2092,821.0
2093,811.0
2094,802.0
2095,797.0
2096,790.0
2097,783.0
2098,776.0
2099,769.0
