Time,Births
1950,1061574.0
1951,1089008.0
1952,1112858.0
1953,1137758.0
1954,1164536.0
1955,1163446.0
1956,1180625.0
1957,1201563.0
1958,1223923.0
1959,1246262.0
1960,1216861.0
1961,1238493.0
1962,1259746.0
1963,1281981.0
1964,1307413.0
1965,1254936.0
1966,1281656.0
1967,1312667.0
1968,1348092.0
1969,1387817.0
1970,1333606.0
1971,1375101.0
1972,1420573.0
1973,1468789.0
1974,1518477.0
1975,1379128.0
1976,1424383.0
1977,1471025.0
1978,1518558.0
1979,1566568.0
1980,1422840.0
1981,1465648.0
1982,1508024.0
1983,1549766.0
1984,1590801.0
1985,1347924.0
1986,1380682.0
1987,1413663.0
1988,1446920.0
1989,1480561.0
1990,1299413.0
1991,1329242.0
1992,1359233.0
1993,1389388.0
1994,1419603.0
1995,1325184.0
1996,1352034.0
1997,1378301.0
1998,1403866.0
1999,1428686.0
2000,1299491.0
2001,1319540.0
2002,1339594.0
2003,1358715.0
2004,1375702.0
2005,1284953.0
2006,1297710.0
2007,1307918.0
2008,1316566.0
2009,1324933.0
2010,1281372.0
2011,1290633.0
2012,1299681.0
2013,1308414.0
2014,1316880.0
2015,1299257.0
2016,1308276.0
2017,1317397.0
2018,1325756.0
2019,1332138.0
2020,1278609.0
2021,1280560.0
2022,1279522.0
2023,1276404.0
2024,1272564.0
2025,1222885.0
2026,1220840.0
2027,1219104.0
2028,1217554.0
2029,1215794.0
2030,1176561.0
2031,1175806.0
2032,1174899.0
2033,1173715.0
2034,1172149.0
2035,1141923.0
2036,1140664.0
2037,1138875.0
2038,1136614.0
2039,1134016.0
2040,1108208.0
2041,1106565.0
2042,1104747.0
2043,1102589.0
2044,1099857.0
2045,1081768.0
2046,1079137.0
2047,1075921.0
2048,1071993.0
2049,1067181.0
2050,1050565.0
2051,1045282.0
2052,1039178.0
2053,1032279.0
2054,1024675.0
2055,1010772.0
2056,1003531.0
2057,995852.0
2058,987828.0
2059,979592.0
2060,967250.0
2061,960375.0
2062,953615.0
2063,946876.0
2064,940005.0
2065,931605.0
2066,925872.0
2067,920152.0
2068,914348.0
2069,908323.0
2070,902036.0
2071,896926.0
2072,891739.0
2073,886345.0
2074,880603.0
2075,875194.0
2076,870211.0
2077,865064.0
2078,859613.0
2079,853693.0
2080,847768.0
2081,842427.0
2082,836820.0
2083,830816.0
2084,824292.0
2085,818367.0
2086,812577.0
2087,806529.0
2088,800130.0
2089,793324.0
2090,787411.0
2091,781623.0
2092,775734.0
2093,769685.0
2094,763379.0
2095,756839.0
2096,751701.0
2097,746603.0
2098,741365.0
2099,735788.0
