Time,Births
1950,269625.0
1951,276017.0
1952,282977.0
1953,290435.0
1954,298345.0
1955,306684.0
1956,314280.0
1957,322499.0
1958,331277.0
1959,340566.0
1960,355621.0
1961,364988.0
1962,375022.0
1963,385708.0
1964,397055.0
1965,415805.0
1966,427478.0
1967,440082.0
1968,453540.0
1969,467764.0
1970,485467.0
1971,500054.0
1972,515673.0
1973,532357.0
1974,550174.0
1975,561295.0
1976,580364.0
1977,600884.0
1978,622752.0
1979,645896.0
1980,636921.0
1981,660115.0
1982,684850.0
1983,710897.0
1984,738003.0
1985,714918.0
1986,740458.0
1987,766925.0
1988,795009.0
1989,825542.0
1990,826631.0
1991,862372.0
1992,900277.0
1993,939093.0
1994,977308.0
1995,966200.0
1996,994095.0
1997,1020811.0
1998,1046978.0
1999,1073417.0
2000,1054909.0
2001,1082513.0
2002,1111030.0
2003,1140188.0
2004,1169738.0
2005,1132446.0
2006,1157972.0
2007,1183572.0
2008,1209569.0
2009,1236421.0
2010,1179019.0
2011,1208543.0
2012,1239940.0
2013,1273214.0
2014,1308316.0
2015,1243574.0
2016,1278577.0
2017,1315262.0
2018,1353524.0
2019,1393252.0
2020,1325568.0
2021,1365837.0
2022,1407466.0
2023,1450189.0
2024,1493686.0
2025,1430357.0
2026,1472149.0
2027,1514390.0
2028,1556827.0
2029,1599199.0
2030,1531870.0
2031,1571283.0
2032,1610477.0
2033,1649267.0
2034,1687468.0
2035,1621239.0
2036,1656453.0
2037,1690996.0
2038,1724924.0
2039,1758369.0
2040,1694744.0
2041,1726007.0
2042,1756933.0
2043,1787622.0
2044,1818200.0
2045,1758397.0
2046,1787852.0
2047,1817354.0
2048,1846960.0
2049,1876749.0
2050,1818321.0
2051,1847578.0
2052,1877119.0
2053,1906839.0
2054,1936578.0
2055,1887136.0
2056,1916165.0
2057,1945063.0
2058,1973750.0
2059,2002161.0
2060,1948764.0
2061,1975906.0
2062,2002765.0
2063,2029164.0
2064,2054891.0
2065,2003844.0
2066,2028033.0
2067,2051447.0
2068,2074087.0
2069,2096001.0
2070,2045355.0
2071,2066046.0
2072,2086105.0
2073,2105549.0
2074,2124402.0
2075,2071733.0
2076,2089915.0
2077,2107633.0
2078,2124914.0
2079,2141806.0
2080,2086745.0
2081,2103478.0
2082,2119933.0
2083,2136070.0
2084,2151838.0
2085,2095755.0
2086,2111305.0
2087,2126509.0
2088,2141328.0
2089,2155716.0
2090,2102431.0
2091,2116518.0
2092,2130180.0
2093,2143317.0
2094,2155805.0
2095,2106911.0
2096,2118708.0
2097,2129856.0
2098,2140307.0
2099,2150023.0
