Time,Births
1950,1110656.0
1951,1107119.0
1952,1103714.0
1953,1101845.0
1954,1103191.0
1955,1184349.0
1956,1189532.0
1957,1199116.0
1958,1209988.0
1959,1218208.0
1960,1330413.0
1961,1332962.0
1962,1331376.0
1963,1326738.0
1964,1320789.0
1965,1249014.0
1966,1243938.0
1967,1238607.0
1968,1233318.0
1969,1228739.0
1970,883499.0
1971,882885.0
1972,884614.0
1973,888374.0
1974,893515.0
1975,787407.0
1976,793678.0
1977,800742.0
1978,809249.0
1979,819903.0
1980,801282.0
1981,812295.0
1982,825349.0
1983,839372.0
1984,852768.0
1985,834669.0
1986,847853.0
1987,860307.0
1988,870970.0
1989,878710.0
1990,798857.0
1991,802051.0
1992,802777.0
1993,800546.0
1994,794808.0
1995,822177.0
1996,808127.0
1997,790190.0
1998,770244.0
1999,750658.0
2000,749264.0
2001,732349.0
2002,717356.0
2003,704333.0
2004,693125.0
2005,700913.0
2006,688000.0
2007,676891.0
2008,667858.0
2009,661022.0
2010,690443.0
2011,688152.0
2012,688485.0
2013,690584.0
2014,693202.0
2015,774500.0
2016,778206.0
2017,781572.0
2018,784013.0
2019,784954.0
2020,802688.0
2021,797960.0
2022,791313.0
2023,783206.0
2024,774384.0
2025,780730.0
2026,772300.0
2027,763622.0
2028,754936.0
2029,746535.0
2030,751722.0
2031,743670.0
2032,736477.0
2033,730052.0
2034,724050.0
2035,728215.0
2036,722392.0
2037,717020.0
2038,712147.0
2039,707972.0
2040,711256.0
2041,708864.0
2042,707345.0
2043,706657.0
2044,706736.0
2045,712153.0
2046,713894.0
2047,716407.0
2048,719348.0
2049,722157.0
2050,729143.0
2051,731077.0
2052,732622.0
2053,733562.0
2054,733691.0
2055,735516.0
2056,733880.0
2057,731565.0
2058,728698.0
2059,725464.0
2060,725758.0
2061,722102.0
2062,718545.0
2063,715072.0
2064,711602.0
2065,710097.0
2066,706940.0
2067,704118.0
2068,701429.0
2069,698764.0
2070,698032.0
2071,696165.0
2072,694565.0
2073,693261.0
2074,692219.0
2075,693194.0
2076,692935.0
2077,693063.0
2078,693481.0
2079,694018.0
2080,696137.0
2081,697057.0
2082,698221.0
2083,699433.0
2084,700422.0
2085,701442.0
2086,702241.0
2087,702943.0
2088,703319.0
2089,703192.0
2090,703227.0
2091,702743.0
2092,701980.0
2093,700936.0
2094,699572.0
2095,698288.0
2096,696870.0
2097,695420.0
2098,693828.0
2099,691987.0
