Time,Births
1950,1735.0
1951,1722.0
1952,1731.0
1953,1764.0
1954,1816.0
1955,1719.0
1956,1779.0
1957,1846.0
1958,1916.0
1959,1981.0
1960,1740.0
1961,1794.0
1962,1833.0
1963,1865.0
1964,1897.0
1965,1450.0
1966,1477.0
1967,1508.0
1968,1542.0
1969,1575.0
1970,1290.0
1971,1330.0
1972,1366.0
1973,1399.0
1974,1428.0
1975,1342.0
1976,1346.0
1977,1351.0
1978,1356.0
1979,1364.0
1980,1324.0
1981,1347.0
1982,1375.0
1983,1401.0
1984,1417.0
1985,1386.0
1986,1355.0
1987,1314.0
1988,1270.0
1989,1235.0
1990,1150.0
1991,1196.0
1992,1259.0
1993,1326.0
1994,1388.0
1995,1286.0
1996,1310.0
1997,1323.0
1998,1330.0
1999,1333.0
2000,1236.0
2001,1249.0
2002,1263.0
2003,1276.0
2004,1286.0
2005,1249.0
2006,1237.0
2007,1214.0
2008,1182.0
2009,1146.0
2010,1138.0
2011,1126.0
2012,1122.0
2013,1125.0
2014,1131.0
2015,1192.0
2016,1204.0
2017,1217.0
2018,1233.0
2019,1250.0
2020,1241.0
2021,1260.0
2022,1282.0
2023,1305.0
2024,1324.0
2025,1308.0
2026,1327.0
2027,1343.0
2028,1354.0
2029,1361.0
2030,1357.0
2031,1356.0
2032,1350.0
2033,1341.0
2034,1329.0
2035,1307.0
2036,1292.0
2037,1276.0
2038,1258.0
2039,1240.0
2040,1219.0
2041,1204.0
2042,1189.0
2043,1176.0
2044,1165.0
2045,1153.0
2046,1149.0
2047,1147.0
2048,1147.0
2049,1149.0
2050,1150.0
2051,1155.0
2052,1161.0
2053,1168.0
2054,1174.0
2055,1176.0
2056,1180.0
2057,1184.0
2058,1187.0
2059,1189.0
2060,1187.0
2061,1186.0
2062,1183.0
2063,1180.0
2064,1175.0
2065,1166.0
2066,1159.0
2067,1150.0
2068,1141.0
2069,1132.0
2070,1121.0
2071,1112.0
2072,1103.0
2073,1094.0
2074,1086.0
2075,1077.0
2076,1071.0
2077,1066.0
2078,1062.0
2079,1059.0
2080,1056.0
2081,1055.0
2082,1055.0
2083,1056.0
2084,1055.0
2085,1054.0
2086,1055.0
2087,1055.0
2088,1056.0
2089,1056.0
2090,1056.0
2091,1055.0
2092,1054.0
2093,1052.0
2094,1049.0
2095,1044.0
2096,1040.0
2097,1036.0
2098,1031.0
2099,1026.0
