Time,Births
1950,386458.0
1951,390681.0
1952,397269.0
1953,404564.0
1954,411993.0
1955,419733.0
1956,426859.0
1957,433939.0
1958,441630.0
1959,450546.0
1960,460902.0
1961,468791.0
1962,478696.0
1963,490089.0
1964,502217.0
1965,514749.0
1966,525392.0
1967,536727.0
1968,548856.0
1969,562089.0
1970,576540.0
1971,589613.0
1972,603722.0
1973,618234.0
1974,632483.0
1975,645403.0
1976,655291.0
1977,664356.0
1978,671150.0
1979,674073.0
1980,672258.0
1981,660280.0
1982,643882.0
1983,625450.0
1984,607931.0
1985,595033.0
1986,582801.0
1987,575733.0
1988,576145.0
1989,586588.0
1990,609539.0
1991,649766.0
1992,703633.0
1993,763672.0
1994,821188.0
1995,894417.0
1996,926766.0
1997,947770.0
1998,963541.0
1999,981874.0
2000,950466.0
2001,989707.0
2002,1039140.0
2003,1095077.0
2004,1152260.0
2005,1089665.0
2006,1124151.0
2007,1153293.0
2008,1179910.0
2009,1208341.0
2010,1048287.0
2011,1090080.0
2012,1139109.0
2013,1193861.0
2014,1251830.0
2015,1089529.0
2016,1135878.0
2017,1181490.0
2018,1226827.0
2019,1272850.0
2020,1116907.0
2021,1158900.0
2022,1201778.0
2023,1245036.0
2024,1288063.0
2025,1142551.0
2026,1180050.0
2027,1216978.0
2028,1252866.0
2029,1287314.0
2030,1165302.0
2031,1194357.0
2032,1221795.0
2033,1247534.0
2034,1271648.0
2035,1173501.0
2036,1193860.0
2037,1212787.0
2038,1230250.0
2039,1246335.0
2040,1163746.0
2041,1177667.0
2042,1190511.0
2043,1202221.0
2044,1212820.0
2045,1139127.0
2046,1148527.0
2047,1157067.0
2048,1164697.0
2049,1171438.0
2050,1110305.0
2051,1116707.0
2052,1122369.0
2053,1127220.0
2054,1131250.0
2055,1077806.0
2056,1081698.0
2057,1084895.0
2058,1087296.0
2059,1088852.0
2060,1041062.0
2061,1042620.0
2062,1043443.0
2063,1043445.0
2064,1042601.0
2065,1002502.0
2066,1001825.0
2067,1000406.0
2068,998202.0
2069,995237.0
2070,964316.0
2071,961804.0
2072,958661.0
2073,954850.0
2074,950389.0
2075,926492.0
2076,922673.0
2077,918346.0
2078,913462.0
2079,908019.0
2080,890006.0
2081,885289.0
2082,880140.0
2083,874511.0
2084,868397.0
2085,854425.0
2086,849044.0
2087,843304.0
2088,837158.0
2089,830598.0
2090,819787.0
2091,813939.0
2092,807803.0
2093,801336.0
2094,794532.0
2095,786136.0
2096,780042.0
2097,773744.0
2098,767197.0
2099,760386.0
