Time,Births
1950,137231.0
1951,139003.0
1952,140993.0
1953,143219.0
1954,145702.0
1955,146729.0
1956,148926.0
1957,151447.0
1958,154265.0
1959,157365.0
1960,158838.0
1961,161771.0
1962,165024.0
1963,168569.0
1964,172396.0
1965,171590.0
1966,175150.0
1967,179064.0
1968,183276.0
1969,187725.0
1970,186878.0
1971,190979.0
1972,195339.0
1973,199925.0
1974,204728.0
1975,201728.0
1976,206058.0
1977,210658.0
1978,215472.0
1979,220452.0
1980,212484.0
1981,216450.0
1982,220605.0
1983,224935.0
1984,229432.0
1985,224877.0
1986,229560.0
1987,234418.0
1988,239481.0
1989,244812.0
1990,232368.0
1991,237588.0
1992,243203.0
1993,249119.0
1994,255218.0
1995,238741.0
1996,244193.0
1997,249804.0
1998,255557.0
1999,261452.0
2000,243193.0
2001,248237.0
2002,253341.0
2003,258517.0
2004,263788.0
2005,239821.0
2006,244787.0
2007,249901.0
2008,255119.0
2009,260383.0
2010,238246.0
2011,243112.0
2012,247909.0
2013,252656.0
2014,257396.0
2015,236447.0
2016,240641.0
2017,244839.0
2018,248988.0
2019,253001.0
2020,240621.0
2021,244291.0
2022,247749.0
2023,251003.0
2024,254087.0
2025,243022.0
2026,245711.0
2027,248279.0
2028,250687.0
2029,252886.0
2030,242187.0
2031,244070.0
2032,245761.0
2033,247265.0
2034,248596.0
2035,239860.0
2036,241005.0
2037,241996.0
2038,242859.0
2039,243628.0
2040,235072.0
2041,235809.0
2042,236503.0
2043,237142.0
2044,237703.0
2045,230182.0
2046,230733.0
2047,231213.0
2048,231628.0
2049,231987.0
2050,224796.0
2051,225203.0
2052,225573.0
2053,225890.0
2054,226128.0
2055,220792.0
2056,221048.0
2057,221216.0
2058,221284.0
2059,221240.0
2060,215845.0
2061,215759.0
2062,215569.0
2063,215269.0
2064,214858.0
2065,210043.0
2066,209661.0
2067,209185.0
2068,208616.0
2069,207960.0
2070,203695.0
2071,203108.0
2072,202456.0
2073,201737.0
2074,200949.0
2075,197288.0
2076,196615.0
2077,195897.0
2078,195125.0
2079,194291.0
2080,191749.0
2081,191036.0
2082,190274.0
2083,189460.0
2084,188587.0
2085,186039.0
2086,185296.0
2087,184518.0
2088,183689.0
2089,182790.0
2090,180850.0
2091,180056.0
2092,179205.0
2093,178289.0
2094,177300.0
2095,175350.0
2096,174465.0
2097,173531.0
2098,172543.0
2099,171494.0
