Time,Births
1950,112634.0
1951,111499.0
1952,110277.0
1953,108963.0
1954,107689.0
1955,106598.0
1956,105918.0
1957,105354.0
1958,105083.0
1959,105251.0
1960,108673.0
1961,109555.0
1962,110998.0
1963,112896.0
1964,115073.0
1965,110629.0
1966,113026.0
1967,115653.0
1968,118323.0
1969,120786.0
1970,108897.0
1971,109993.0
1972,110606.0
1973,110839.0
1974,110840.0
1975,97190.0
1976,97132.0
1977,96911.0
1978,96595.0
1979,96267.0
1980,95473.0
1981,94956.0
1982,94386.0
1983,93863.0
1984,93487.0
1985,108549.0
1986,108632.0
1987,108963.0
1988,109497.0
1989,110146.0
1990,116398.0
1991,117042.0
1992,117809.0
1993,118543.0
1994,119069.0
1995,92846.0
1996,92698.0
1997,92426.0
1998,92031.0
1999,91493.0
2000,98057.0
2001,97719.0
2002,97112.0
2003,96411.0
2004,95843.0
2005,108688.0
2006,108371.0
2007,108412.0
2008,108773.0
2009,109391.0
2010,111017.0
2011,112060.0
2012,113406.0
2013,114972.0
2014,116657.0
2015,114988.0
2016,116395.0
2017,117805.0
2018,119152.0
2019,120313.0
2020,120731.0
2021,121039.0
2022,121061.0
2023,120810.0
2024,120312.0
2025,119326.0
2026,118360.0
2027,117219.0
2028,116036.0
2029,115000.0
2030,114142.0
2031,113637.0
2032,113422.0
2033,113488.0
2034,113789.0
2035,114114.0
2036,114743.0
2037,115593.0
2038,116589.0
2039,117617.0
2040,118520.0
2041,119337.0
2042,120113.0
2043,120836.0
2044,121500.0
2045,121983.0
2046,122442.0
2047,122841.0
2048,123161.0
2049,123399.0
2050,123444.0
2051,123531.0
2052,123568.0
2053,123557.0
2054,123489.0
2055,123237.0
2056,123044.0
2057,122830.0
2058,122605.0
2059,122386.0
2060,122251.0
2061,122066.0
2062,121939.0
2063,121882.0
2064,121893.0
2065,121939.0
2066,122075.0
2067,122318.0
2068,122638.0
2069,123000.0
2070,123341.0
2071,123765.0
2072,124235.0
2073,124718.0
2074,125170.0
2075,125610.0
2076,126024.0
2077,126414.0
2078,126761.0
2079,127044.0
2080,127276.0
2081,127478.0
2082,127647.0
2083,127774.0
2084,127845.0
2085,127755.0
2086,127754.0
2087,127758.0
2088,127769.0
2089,127765.0
2090,127573.0
2091,127588.0
2092,127646.0
2093,127694.0
2094,127703.0
2095,127727.0
2096,127861.0
2097,127999.0
2098,128150.0
2099,128315.0
