Time,Births
1950,2273.0
1951,2252.0
1952,2254.0
1953,2275.0
1954,2309.0
1955,2352.0
1956,2404.0
1957,2464.0
1958,2529.0
1959,2596.0
1960,2665.0
1961,2753.0
1962,2842.0
1963,2930.0
1964,3018.0
1965,3202.0
1966,3303.0
1967,3403.0
1968,3509.0
1969,3629.0
1970,3803.0
1971,3990.0
1972,4194.0
1973,4408.0
1974,4620.0
1975,3700.0
1976,3806.0
1977,3915.0
1978,4018.0
1979,4114.0
1980,3597.0
1981,3683.0
1982,3757.0
1983,3827.0
1984,3906.0
1985,3671.0
1986,3765.0
1987,3869.0
1988,3984.0
1989,4109.0
1990,3958.0
1991,4148.0
1992,4337.0
1993,4512.0
1994,4661.0
1995,4222.0
1996,4350.0
1997,4460.0
1998,4547.0
1999,4613.0
2000,4173.0
2001,4206.0
2002,4236.0
2003,4264.0
2004,4292.0
2005,4248.0
2006,4324.0
2007,4392.0
2008,4449.0
2009,4496.0
2010,4334.0
2011,4324.0
2012,4319.0
2013,4318.0
2014,4321.0
2015,3915.0
2016,3931.0
2017,3954.0
2018,3982.0
2019,4011.0
2020,3893.0
2021,3920.0
2022,3944.0
2023,3966.0
2024,3989.0
2025,3907.0
2026,3930.0
2027,3956.0
2028,3983.0
2029,4009.0
2030,3954.0
2031,3980.0
2032,4004.0
2033,4026.0
2034,4042.0
2035,3996.0
2036,3999.0
2037,3995.0
2038,3986.0
2039,3974.0
2040,3927.0
2041,3916.0
2042,3904.0
2043,3891.0
2044,3878.0
2045,3832.0
2046,3816.0
2047,3799.0
2048,3782.0
2049,3765.0
2050,3731.0
2051,3716.0
2052,3701.0
2053,3688.0
2054,3677.0
2055,3652.0
2056,3645.0
2057,3642.0
2058,3640.0
2059,3638.0
2060,3636.0
2061,3635.0
2062,3634.0
2063,3634.0
2064,3632.0
2065,3626.0
2066,3622.0
2067,3618.0
2068,3614.0
2069,3608.0
2070,3603.0
2071,3595.0
2072,3585.0
2073,3575.0
2074,3563.0
2075,3546.0
2076,3534.0
2077,3521.0
2078,3507.0
2079,3494.0
2080,3481.0
2081,3469.0
2082,3457.0
2083,3445.0
2084,3434.0
2085,3425.0
2086,3417.0
2087,3410.0
2088,3402.0
2089,3394.0
2090,3390.0
2091,3384.0
2092,3379.0
2093,3375.0
2094,3371.0
2095,3366.0
2096,3362.0
2097,3359.0
2098,3355.0
2099,3350.0
