Time,Births
1950,149110.0
1951,150678.0
1952,152133.0
1953,153891.0
1954,156069.0
1955,158593.0
1956,160214.0
1957,162497.0
1958,165136.0
1959,167853.0
1960,170545.0
1961,173040.0
1962,175521.0
1963,178057.0
1964,180818.0
1965,175121.0
1966,177647.0
1967,180530.0
1968,183698.0
1969,187057.0
1970,178778.0
1971,181944.0
1972,185351.0
1973,189028.0
1974,193000.0
1975,204421.0
1976,208898.0
1977,213487.0
1978,218208.0
1979,223101.0
1980,244291.0
1981,248943.0
1982,253886.0
1983,259020.0
1984,264286.0
1985,248740.0
1986,253064.0
1987,257889.0
1988,263019.0
1989,268204.0
1990,250170.0
1991,255239.0
1992,260093.0
1993,265018.0
1994,270411.0
1995,250841.0
1996,256398.0
1997,262506.0
1998,269134.0
1999,276176.0
2000,252824.0
2001,259570.0
2002,266656.0
2003,273985.0
2004,281450.0
2005,257979.0
2006,264507.0
2007,271043.0
2008,277554.0
2009,284011.0
2010,262264.0
2011,267685.0
2012,272956.0
2013,278080.0
2014,283072.0
2015,261762.0
2016,265805.0
2017,269708.0
2018,273451.0
2019,277007.0
2020,260281.0
2021,263217.0
2022,265883.0
2023,268303.0
2024,270513.0
2025,255530.0
2026,257429.0
2027,259171.0
2028,260775.0
2029,262270.0
2030,249561.0
2031,251042.0
2032,252462.0
2033,253812.0
2034,255082.0
2035,243800.0
2036,245097.0
2037,246333.0
2038,247483.0
2039,248524.0
2040,238536.0
2041,239483.0
2042,240316.0
2043,241025.0
2044,241612.0
2045,232571.0
2046,233100.0
2047,233515.0
2048,233811.0
2049,233986.0
2050,225547.0
2051,225662.0
2052,225666.0
2053,225558.0
2054,225341.0
2055,217720.0
2056,217509.0
2057,217204.0
2058,216807.0
2059,216325.0
2060,210108.0
2061,209688.0
2062,209194.0
2063,208626.0
2064,207985.0
2065,202598.0
2066,202026.0
2067,201393.0
2068,200690.0
2069,199917.0
2070,194809.0
2071,194093.0
2072,193314.0
2073,192471.0
2074,191559.0
2075,187634.0
2076,186764.0
2077,185833.0
2078,184841.0
2079,183788.0
2080,180657.0
2081,179650.0
2082,178594.0
2083,177485.0
2084,176320.0
2085,173627.0
2086,172534.0
2087,171399.0
2088,170219.0
2089,168996.0
2090,166722.0
2091,165590.0
2092,164426.0
2093,163226.0
2094,161987.0
2095,160006.0
2096,158868.0
2097,157702.0
2098,156503.0
2099,155266.0
