Time,Births
1950,177607.0
1951,181021.0
1952,183725.0
1953,186864.0
1954,190658.0
1955,198820.0
1956,201970.0
1957,206264.0
1958,210932.0
1959,215387.0
1960,224357.0
1961,229259.0
1962,233592.0
1963,237884.0
1964,242925.0
1965,248531.0
1966,254913.0
1967,262463.0
1968,271240.0
1969,281198.0
1970,289041.0
1971,300048.0
1972,312114.0
1973,325125.0
1974,338957.0
1975,338975.0
1976,352093.0
1977,365960.0
1978,380585.0
1979,395982.0
1980,376720.0
1981,393134.0
1982,410373.0
1983,428329.0
1984,446912.0
1985,401929.0
1986,418392.0
1987,435292.0
1988,452728.0
1989,470879.0
1990,404183.0
1991,421222.0
1992,439023.0
1993,457560.0
1994,476695.0
1995,452345.0
1996,471023.0
1997,489662.0
1998,508148.0
1999,526415.0
2000,496230.0
2001,507403.0
2002,518276.0
2003,530158.0
2004,544537.0
2005,534364.0
2006,562899.0
2007,594047.0
2008,623319.0
2009,645396.0
2010,550481.0
2011,545005.0
2012,530787.0
2013,511616.0
2014,491988.0
2015,435950.0
2016,423592.0
2017,414073.0
2018,408863.0
2019,409485.0
2020,387674.0
2021,403480.0
2022,424036.0
2023,445441.0
2024,463359.0
2025,445531.0
2026,454295.0
2027,458847.0
2028,460598.0
2029,461356.0
2030,433809.0
2031,437706.0
2032,441839.0
2033,446662.0
2034,452548.0
2035,434543.0
2036,441498.0
2037,449636.0
2038,458594.0
2039,467853.0
2040,452228.0
2041,461139.0
2042,470006.0
2043,478449.0
2044,486024.0
2045,470659.0
2046,476235.0
2047,480601.0
2048,483727.0
2049,485645.0
2050,468592.0
2051,468725.0
2052,467710.0
2053,465716.0
2054,462989.0
2055,446697.0
2056,443570.0
2057,439988.0
2058,436167.0
2059,432370.0
2060,418519.0
2061,415732.0
2062,413237.0
2063,411077.0
2064,409260.0
2065,400689.0
2066,400101.0
2067,399892.0
2068,399958.0
2069,400142.0
2070,395135.0
2071,395740.0
2072,396344.0
2073,396832.0
2074,397067.0
2075,393564.0
2076,393431.0
2077,392954.0
2078,392100.0
2079,390846.0
2080,387573.0
2081,385758.0
2082,383575.0
2083,381056.0
2084,378259.0
2085,374633.0
2086,371654.0
2087,368513.0
2088,365245.0
2089,361908.0
2090,358165.0
2091,355209.0
2092,352296.0
2093,349444.0
2094,346664.0
2095,343827.0
2096,341755.0
2097,339799.0
2098,337913.0
2099,336036.0
