Time,Births
1950,230673.0
1951,234371.0
1952,241301.0
1953,249527.0
1954,259171.0
1955,280029.0
1956,295186.0
1957,312023.0
1958,329415.0
1959,345590.0
1960,352526.0
1961,363324.0
1962,371037.0
1963,376312.0
1964,380385.0
1965,318573.0
1966,320673.0
1967,322982.0
1968,325834.0
1969,329426.0
1970,329952.0
1971,336531.0
1972,344047.0
1973,352785.0
1974,362955.0
1975,340544.0
1976,350664.0
1977,361098.0
1978,371373.0
1979,380901.0
1980,373597.0
1981,382468.0
1982,390894.0
1983,398547.0
1984,405075.0
1985,412412.0
1986,415199.0
1987,415836.0
1988,414419.0
1989,411328.0
1990,342934.0
1991,337977.0
1992,333517.0
1993,329454.0
1994,325511.0
1995,252245.0
1996,250194.0
1997,247824.0
1998,245566.0
1999,244090.0
2000,242019.0
2001,243701.0
2002,246597.0
2003,250542.0
2004,255194.0
2005,325201.0
2006,330526.0
2007,336661.0
2008,343480.0
2009,350578.0
2010,375225.0
2011,380081.0
2012,384641.0
2013,388184.0
2014,390029.0
2015,402911.0
2016,400013.0
2017,395008.0
2018,388497.0
2019,381320.0
2020,355101.0
2021,349482.0
2022,343817.0
2023,338704.0
2024,334822.0
2025,318161.0
2026,317762.0
2027,318857.0
2028,321483.0
2029,325575.0
2030,317169.0
2031,323388.0
2032,330872.0
2033,339242.0
2034,347965.0
2035,342110.0
2036,350397.0
2037,358609.0
2038,366403.0
2039,373411.0
2040,365302.0
2041,370491.0
2042,374667.0
2043,377804.0
2044,379935.0
2045,369304.0
2046,369967.0
2047,369720.0
2048,368757.0
2049,367344.0
2050,356173.0
2051,354567.0
2052,352769.0
2053,350944.0
2054,349295.0
2055,339801.0
2056,338926.0
2057,338432.0
2058,338336.0
2059,338608.0
2060,331895.0
2061,332923.0
2062,334315.0
2063,335945.0
2064,337654.0
2065,332479.0
2066,334324.0
2067,336146.0
2068,337852.0
2069,339320.0
2070,334933.0
2071,336017.0
2072,336782.0
2073,337202.0
2074,337266.0
2075,332527.0
2076,332158.0
2077,331469.0
2078,330492.0
2079,329288.0
2080,324522.0
2081,323157.0
2082,321681.0
2083,320149.0
2084,318598.0
2085,313370.0
2086,312015.0
2087,310740.0
2088,309520.0
2089,308331.0
2090,304439.0
2091,303693.0
2092,303018.0
2093,302367.0
2094,301694.0
2095,299427.0
2096,299156.0
2097,298835.0
2098,298434.0
2099,297919.0
