Time,Births
1950,22547.0
1951,22828.0
1952,23096.0
1953,23396.0
1954,23744.0
1955,24527.0
1956,24816.0
1957,25186.0
1958,25607.0
1959,26058.0
1960,26955.0
1961,27435.0
1962,27940.0
1963,28479.0
1964,29074.0
1965,30202.0
1966,30831.0
1967,31535.0
1968,32319.0
1969,33182.0
1970,35951.0
1971,36994.0
1972,38101.0
1973,39254.0
1974,40440.0
1975,40535.0
1976,41310.0
1977,42143.0
1978,43024.0
1979,43941.0
1980,42790.0
1981,43896.0
1982,45036.0
1983,46285.0
1984,47740.0
1985,44978.0
1986,47225.0
1987,49717.0
1988,52374.0
1989,55080.0
1990,51162.0
1991,52996.0
1992,54792.0
1993,56551.0
1994,58289.0
1995,52969.0
1996,54375.0
1997,55795.0
1998,57235.0
1999,58710.0
2000,51990.0
2001,52954.0
2002,53949.0
2003,54995.0
2004,56096.0
2005,57812.0
2006,59081.0
2007,60301.0
2008,61504.0
2009,62728.0
2010,64270.0
2011,65575.0
2012,66958.0
2013,68371.0
2014,69748.0
2015,67003.0
2016,68292.0
2017,69545.0
2018,70752.0
2019,71908.0
2020,67865.0
2021,68861.0
2022,69777.0
2023,70660.0
2024,71573.0
2025,67909.0
2026,68852.0
2027,69850.0
2028,70904.0
2029,72006.0
2030,69014.0
2031,70128.0
2032,71284.0
2033,72471.0
2034,73671.0
2035,70966.0
2036,72113.0
2037,73259.0
2038,74395.0
2039,75516.0
2040,73037.0
2041,74093.0
2042,75121.0
2043,76111.0
2044,77051.0
2045,74692.0
2046,75506.0
2047,76260.0
2048,76956.0
2049,77597.0
2050,74922.0
2051,75454.0
2052,75939.0
2053,76385.0
2054,76805.0
2055,74128.0
2056,74526.0
2057,74909.0
2058,75284.0
2059,75655.0
2060,73553.0
2061,73942.0
2062,74330.0
2063,74716.0
2064,75097.0
2065,72897.0
2066,73276.0
2067,73653.0
2068,74016.0
2069,74356.0
2070,72588.0
2071,72897.0
2072,73174.0
2073,73417.0
2074,73624.0
2075,72178.0
2076,72340.0
2077,72468.0
2078,72560.0
2079,72621.0
2080,70980.0
2081,71008.0
2082,71011.0
2083,70989.0
2084,70942.0
2085,69566.0
2086,69510.0
2087,69434.0
2088,69340.0
2089,69233.0
2090,68115.0
2091,68024.0
2092,67925.0
2093,67820.0
2094,67705.0
2095,66723.0
2096,66631.0
2097,66533.0
2098,66424.0
2099,66302.0
