Time,Births
1950,53826.0
1951,54854.0
1952,56114.0
1953,57677.0
1954,59481.0
1955,61165.0
1956,62676.0
1957,64421.0
1958,66200.0
1959,67864.0
1960,69009.0
1961,70716.0
1962,72170.0
1963,73461.0
1964,74754.0
1965,70012.0
1966,71234.0
1967,72483.0
1968,73909.0
1969,75667.0
1970,69430.0
1971,71795.0
1972,74587.0
1973,77607.0
1974,80595.0
1975,75649.0
1976,77314.0
1977,78623.0
1978,79663.0
1979,80573.0
1980,73072.0
1981,73390.0
1982,73815.0
1983,74294.0
1984,74758.0
1985,70657.0
1986,71552.0
1987,72357.0
1988,73383.0
1989,75024.0
1990,70615.0
1991,76116.0
1992,82540.0
1993,89351.0
1994,95791.0
1995,83563.0
1996,85707.0
1997,87074.0
1998,88085.0
1999,89287.0
2000,75598.0
2001,76155.0
2002,77622.0
2003,79608.0
2004,81648.0
2005,71733.0
2006,73077.0
2007,73760.0
2008,74426.0
2009,75885.0
2010,86039.0
2011,91004.0
2012,97287.0
2013,103980.0
2014,110001.0
2015,114997.0
2016,118243.0
2017,120098.0
2018,120779.0
2019,120561.0
2020,115573.0
2021,114060.0
2022,111673.0
2023,108703.0
2024,105512.0
2025,99248.0
2026,96363.0
2027,93699.0
2028,91199.0
2029,88764.0
2030,84107.0
2031,82203.0
2032,80434.0
2033,78807.0
2034,77347.0
2035,74300.0
2036,73387.0
2037,72645.0
2038,72057.0
2039,71606.0
2040,69874.0
2041,69736.0
2042,69709.0
2043,69773.0
2044,69900.0
2045,68928.0
2046,69201.0
2047,69498.0
2048,69792.0
2049,70049.0
2050,69476.0
2051,69702.0
2052,69856.0
2053,69913.0
2054,69846.0
2055,69062.0
2056,68847.0
2057,68497.0
2058,68022.0
2059,67437.0
2060,66418.0
2061,65772.0
2062,65045.0
2063,64260.0
2064,63450.0
2065,62508.0
2066,61809.0
2067,61123.0
2068,60458.0
2069,59823.0
2070,59118.0
2071,58664.0
2072,58261.0
2073,57900.0
2074,57568.0
2075,57177.0
2076,56983.0
2077,56818.0
2078,56664.0
2079,56500.0
2080,56303.0
2081,56184.0
2082,56047.0
2083,55876.0
2084,55654.0
2085,55335.0
2086,55095.0
2087,54808.0
2088,54469.0
2089,54074.0
2090,53723.0
2091,53322.0
2092,52880.0
2093,52396.0
2094,51876.0
2095,51397.0
2096,50930.0
2097,50450.0
2098,49958.0
2099,49460.0
