Time,Births
1950,1346097.0
1951,1376396.0
1952,1405624.0
1953,1437411.0
1954,1472460.0
1955,1516697.0
1956,1548800.0
1957,1585477.0
1958,1624787.0
1959,1665444.0
1960,1703414.0
1961,1746769.0
1962,1791121.0
1963,1837314.0
1964,1886717.0
1965,1940069.0
1966,1994802.0
1967,2052744.0
1968,2114550.0
1969,2180937.0
1970,2118666.0
1971,2187800.0
1972,2262050.0
1973,2340365.0
1974,2421579.0
1975,2165032.0
1976,2238439.0
1977,2313722.0
1978,2391116.0
1979,2471381.0
1980,2139633.0
1981,2223723.0
1982,2310402.0
1983,2399329.0
1984,2489824.0
1985,2240520.0
1986,2313528.0
1987,2384835.0
1988,2455014.0
1989,2525183.0
1990,2258740.0
1991,2323475.0
1992,2386967.0
1993,2447319.0
1994,2502435.0
1995,2277108.0
1996,2324437.0
1997,2366812.0
1998,2404685.0
1999,2439134.0
2000,2272488.0
2001,2305100.0
2002,2334381.0
2003,2360960.0
2004,2385678.0
2005,2220321.0
2006,2245561.0
2007,2271632.0
2008,2297732.0
2009,2322666.0
2010,2237624.0
2011,2261808.0
2012,2283931.0
2013,2304219.0
2014,2323199.0
2015,2188154.0
2016,2205003.0
2017,2221174.0
2018,2236146.0
2019,2249179.0
2020,2140368.0
2021,2150741.0
2022,2158876.0
2023,2165118.0
2024,2170062.0
2025,2070153.0
2026,2074050.0
2027,2077006.0
2028,2079012.0
2029,2079977.0
2030,1997128.0
2031,1997426.0
2032,1996822.0
2033,1995291.0
2034,1992845.0
2035,1929370.0
2036,1927004.0
2037,1923821.0
2038,1919726.0
2039,1914572.0
2040,1869216.0
2041,1863938.0
2042,1857628.0
2043,1850278.0
2044,1841923.0
2045,1811417.0
2046,1803323.0
2047,1794385.0
2048,1784599.0
2049,1773955.0
2050,1748469.0
2051,1738280.0
2052,1727432.0
2053,1715927.0
2054,1703798.0
2055,1686075.0
2056,1674949.0
2057,1663439.0
2058,1651528.0
2059,1639192.0
2060,1629983.0
2061,1618817.0
2062,1607442.0
2063,1595793.0
2064,1583795.0
2065,1574646.0
2066,1563905.0
2067,1553052.0
2068,1541969.0
2069,1530513.0
2070,1522128.0
2071,1511956.0
2072,1501602.0
2073,1490923.0
2074,1479798.0
2075,1474456.0
2076,1464616.0
2077,1454545.0
2078,1444128.0
2079,1433252.0
2080,1428522.0
2081,1418946.0
2082,1409154.0
2083,1399023.0
2084,1388451.0
2085,1382638.0
2086,1373412.0
2087,1364046.0
2088,1354435.0
2089,1344429.0
2090,1339898.0
2091,1331302.0
2092,1322606.0
2093,1313597.0
2094,1304095.0
2095,1300951.0
2096,1292872.0
2097,1284608.0
2098,1276033.0
2099,1267020.0
