Time,Births
1950,237481.0
1951,240364.0
1952,244292.0
1953,248627.0
1954,253099.0
1955,261037.0
1956,264787.0
1957,268570.0
1958,272650.0
1959,277288.0
1960,287029.0
1961,290513.0
1962,295044.0
1963,300283.0
1964,305723.0
1965,322573.0
1966,326443.0
1967,330428.0
1968,334478.0
1969,338710.0
1970,354718.0
1971,357111.0
1972,360105.0
1973,363800.0
1974,368362.0
1975,377862.0
1976,385228.0
1977,394274.0
1978,404802.0
1979,416553.0
1980,438142.0
1981,451499.0
1982,466054.0
1983,481794.0
1984,498755.0
1985,519404.0
1986,537288.0
1987,556737.0
1988,578013.0
1989,601445.0
1990,596892.0
1991,625777.0
1992,655167.0
1993,684284.0
1994,712591.0
1995,613904.0
1996,635780.0
1997,659405.0
1998,684830.0
1999,711988.0
2000,635103.0
2001,662768.0
2002,691294.0
2003,721342.0
2004,753873.0
2005,678011.0
2006,709199.0
2007,742851.0
2008,778427.0
2009,815014.0
2010,751203.0
2011,784021.0
2012,817145.0
2013,850152.0
2014,882711.0
2015,802215.0
2016,828641.0
2017,854421.0
2018,879475.0
2019,903756.0
2020,829857.0
2021,850894.0
2022,871115.0
2023,890733.0
2024,910069.0
2025,839545.0
2026,856760.0
2027,873886.0
2028,890904.0
2029,907728.0
2030,844229.0
2031,859392.0
2032,874359.0
2033,889064.0
2034,903451.0
2035,841583.0
2036,854304.0
2037,866734.0
2038,878815.0
2039,890497.0
2040,834285.0
2041,844713.0
2042,854701.0
2043,864212.0
2044,873220.0
2045,818168.0
2046,825876.0
2047,833092.0
2048,839768.0
2049,845844.0
2050,797006.0
2051,802056.0
2052,806511.0
2053,810373.0
2054,813665.0
2055,767852.0
2056,770423.0
2057,772509.0
2058,774118.0
2059,775265.0
2060,739291.0
2061,740217.0
2062,740728.0
2063,740829.0
2064,740533.0
2065,708797.0
2066,708332.0
2067,707539.0
2068,706397.0
2069,704875.0
2070,680823.0
2071,679191.0
2072,677214.0
2073,674891.0
2074,672231.0
2075,657618.0
2076,654816.0
2077,651715.0
2078,648330.0
2079,644681.0
2080,634621.0
2081,630902.0
2082,626992.0
2083,622881.0
2084,618562.0
2085,610819.0
2086,606497.0
2087,602021.0
2088,597398.0
2089,592642.0
2090,587820.0
2091,583203.0
2092,578503.0
2093,573727.0
2094,568884.0
2095,566813.0
2096,562196.0
2097,557562.0
2098,552912.0
2099,548241.0
