Time,Births
1950,9631.0
1951,9596.0
1952,9612.0
1953,9658.0
1954,9725.0
1955,9802.0
1956,9976.0
1957,10171.0
1958,10377.0
1959,10578.0
1960,10282.0
1961,10451.0
1962,10569.0
1963,10636.0
1964,10663.0
1965,9875.0
1966,9970.0
1967,10058.0
1968,10159.0
1969,10291.0
1970,8669.0
1971,8627.0
1972,8564.0
1973,8474.0
1974,8367.0
1975,5456.0
1976,5692.0
1977,5919.0
1978,6136.0
1979,6344.0
1980,5370.0
1981,5539.0
1982,5702.0
1983,5837.0
1984,5932.0
1985,5944.0
1986,6121.0
1987,6285.0
1988,6430.0
1989,6550.0
1990,6061.0
1991,6097.0
1992,6094.0
1993,6057.0
1994,5993.0
1995,5739.0
1996,5800.0
1997,5854.0
1998,5895.0
1999,5912.0
2000,6026.0
2001,5936.0
2002,5810.0
2003,5650.0
2004,5461.0
2005,5581.0
2006,5484.0
2007,5384.0
2008,5274.0
2009,5154.0
2010,4841.0
2011,4694.0
2012,4540.0
2013,4381.0
2014,4217.0
2015,3843.0
2016,3768.0
2017,3708.0
2018,3664.0
2019,3636.0
2020,3505.0
2021,3508.0
2022,3528.0
2023,3562.0
2024,3603.0
2025,3581.0
2026,3645.0
2027,3711.0
2028,3774.0
2029,3828.0
2030,3834.0
2031,3866.0
2032,3881.0
2033,3878.0
2034,3855.0
2035,3799.0
2036,3747.0
2037,3676.0
2038,3589.0
2039,3496.0
2040,3390.0
2041,3305.0
2042,3221.0
2043,3141.0
2044,3067.0
2045,2992.0
2046,2948.0
2047,2915.0
2048,2892.0
2049,2875.0
2050,2851.0
2051,2848.0
2052,2848.0
2053,2851.0
2054,2854.0
2055,2856.0
2056,2867.0
2057,2878.0
2058,2889.0
2059,2896.0
2060,2899.0
2061,2906.0
2062,2909.0
2063,2906.0
2064,2894.0
2065,2868.0
2066,2846.0
2067,2817.0
2068,2781.0
2069,2739.0
2070,2695.0
2071,2651.0
2072,2603.0
2073,2553.0
2074,2501.0
2075,2452.0
2076,2411.0
2077,2372.0
2078,2337.0
2079,2304.0
2080,2276.0
2081,2256.0
2082,2240.0
2083,2227.0
2084,2216.0
2085,2206.0
2086,2204.0
2087,2203.0
2088,2201.0
2089,2196.0
2090,2191.0
2091,2189.0
2092,2183.0
2093,2177.0
2094,2167.0
2095,2155.0
2096,2142.0
2097,2128.0
2098,2109.0
2099,2084.0
