Time,Births
1950,874875.0
1951,892742.0
1952,910837.0
1953,930188.0
1954,950602.0
1955,971219.0
1956,984281.0
1957,999878.0
1958,1016249.0
1959,1032092.0
1960,1047177.0
1961,1060964.0
1962,1073803.0
1963,1087422.0
1964,1104335.0
1965,1088633.0
1966,1109221.0
1967,1134923.0
1968,1165348.0
1969,1199715.0
1970,1156254.0
1971,1192514.0
1972,1233159.0
1973,1277544.0
1974,1324762.0
1975,1382832.0
1976,1432181.0
1977,1483412.0
1978,1537732.0
1979,1596321.0
1980,1723732.0
1981,1790817.0
1982,1862016.0
1983,1936404.0
1984,2013926.0
1985,1786319.0
1986,1852302.0
1987,1924891.0
1988,2001670.0
1989,2079349.0
1990,1433087.0
1991,1476742.0
1992,1518973.0
1993,1561355.0
1994,1606378.0
1995,1096904.0
1996,1139075.0
1997,1182663.0
1998,1228634.0
1999,1277966.0
2000,1068168.0
2001,1111781.0
2002,1156609.0
2003,1201675.0
2004,1245386.0
2005,1208828.0
2006,1243208.0
2007,1276263.0
2008,1306087.0
2009,1330423.0
2010,1397946.0
2011,1415058.0
2012,1425457.0
2013,1429390.0
2014,1427504.0
2015,1594391.0
2016,1586601.0
2017,1573095.0
2018,1554776.0
2019,1532972.0
2020,1479670.0
2021,1454356.0
2022,1427688.0
2023,1400074.0
2024,1372051.0
2025,1326017.0
2026,1302320.0
2027,1278394.0
2028,1256092.0
2029,1237653.0
2030,1203134.0
2031,1193104.0
2032,1188237.0
2033,1187846.0
2034,1190531.0
2035,1171287.0
2036,1178487.0
2037,1187993.0
2038,1199056.0
2039,1210834.0
2040,1199750.0
2041,1212495.0
2042,1224940.0
2043,1236665.0
2044,1247281.0
2045,1238877.0
2046,1248616.0
2047,1256719.0
2048,1262683.0
2049,1265898.0
2050,1253828.0
2051,1253051.0
2052,1249198.0
2053,1242465.0
2054,1233214.0
2055,1215802.0
2056,1204069.0
2057,1190249.0
2058,1175182.0
2059,1160056.0
2060,1140313.0
2061,1128329.0
2062,1117428.0
2063,1107688.0
2064,1098980.0
2065,1083496.0
2066,1078177.0
2067,1074093.0
2068,1071064.0
2069,1068822.0
2070,1060561.0
2071,1060667.0
2072,1061432.0
2073,1062572.0
2074,1063723.0
2075,1060405.0
2076,1061782.0
2077,1062989.0
2078,1063801.0
2079,1063935.0
2080,1059905.0
2081,1058851.0
2082,1057109.0
2083,1054491.0
2084,1050800.0
2085,1042644.0
2086,1037729.0
2087,1031961.0
2088,1025258.0
2089,1017659.0
2090,1007566.0
2091,1000178.0
2092,992286.0
2093,984010.0
2094,975544.0
2095,963736.0
2096,957149.0
2097,950694.0
2098,944367.0
2099,938158.0
