Time,Births
1950,45026.0
1951,46694.0
1952,48146.0
1953,49517.0
1954,50868.0
1955,43969.0
1956,44441.0
1957,45052.0
1958,45719.0
1959,46358.0
1960,42567.0
1961,43026.0
1962,43375.0
1963,43715.0
1964,44181.0
1965,42977.0
1966,43525.0
1967,44160.0
1968,44884.0
1969,45689.0
1970,39233.0
1971,39901.0
1972,40679.0
1973,41517.0
1974,42332.0
1975,38908.0
1976,39671.0
1977,40285.0
1978,40763.0
1979,41139.0
1980,40498.0
1981,40655.0
1982,40695.0
1983,40657.0
1984,40592.0
1985,37654.0
1986,37494.0
1987,37364.0
1988,37219.0
1989,37004.0
1990,34265.0
1991,33850.0
1992,33343.0
1993,32808.0
1994,32332.0
1995,27501.0
1996,27498.0
1997,27595.0
1998,27762.0
1999,27951.0
2000,25099.0
2001,25237.0
2002,25349.0
2003,25439.0
2004,25520.0
2005,22696.0
2006,22788.0
2007,22885.0
2008,22974.0
2009,23031.0
2010,23618.0
2011,23650.0
2012,23626.0
2013,23546.0
2014,23420.0
2015,23268.0
2016,23092.0
2017,22890.0
2018,22653.0
2019,22373.0
2020,21784.0
2021,21479.0
2022,21128.0
2023,20743.0
2024,20340.0
2025,20246.0
2026,19841.0
2027,19424.0
2028,19006.0
2029,18599.0
2030,18648.0
2031,18272.0
2032,17919.0
2033,17591.0
2034,17290.0
2035,17357.0
2036,17109.0
2037,16891.0
2038,16702.0
2039,16536.0
2040,16683.0
2041,16561.0
2042,16458.0
2043,16368.0
2044,16281.0
2045,16473.0
2046,16388.0
2047,16299.0
2048,16199.0
2049,16082.0
2050,16185.0
2051,16032.0
2052,15857.0
2053,15662.0
2054,15454.0
2055,15450.0
2056,15235.0
2057,15012.0
2058,14786.0
2059,14559.0
2060,14514.0
2061,14303.0
2062,14098.0
2063,13900.0
2064,13708.0
2065,13649.0
2066,13484.0
2067,13330.0
2068,13186.0
2069,13051.0
2070,13049.0
2071,12942.0
2072,12846.0
2073,12757.0
2074,12675.0
2075,12690.0
2076,12621.0
2077,12557.0
2078,12494.0
2079,12429.0
2080,12447.0
2081,12376.0
2082,12301.0
2083,12220.0
2084,12131.0
2085,12111.0
2086,12011.0
2087,11904.0
2088,11791.0
2089,11671.0
2090,11617.0
2091,11497.0
2092,11374.0
2093,11247.0
2094,11119.0
2095,11035.0
2096,10921.0
2097,10809.0
2098,10698.0
2099,10589.0
