Time,Births
1950,293660.0
1951,300965.0
1952,309408.0
1953,318228.0
1954,327006.0
1955,335775.0
1956,344543.0
1957,352981.0
1958,361649.0
1959,371151.0
1960,342184.0
1961,350780.0
1962,360880.0
1963,372107.0
1964,383842.0
1965,354160.0
1966,365822.0
1967,377466.0
1968,389309.0
1969,401799.0
1970,349044.0
1971,359634.0
1972,371042.0
1973,383065.0
1974,395291.0
1975,373100.0
1976,384202.0
1977,394988.0
1978,405536.0
1979,416039.0
1980,383866.0
1981,391555.0
1982,399234.0
1983,406875.0
1984,414447.0
1985,349816.0
1986,356812.0
1987,363833.0
1988,370685.0
1989,377104.0
1990,342085.0
1991,347262.0
1992,351565.0
1993,355200.0
1994,358473.0
1995,339533.0
1996,341235.0
1997,342493.0
1998,343512.0
1999,344441.0
2000,349774.0
2001,352363.0
2002,355116.0
2003,357841.0
2004,360354.0
2005,363988.0
2006,365590.0
2007,366903.0
2008,367725.0
2009,367896.0
2010,358119.0
2011,357434.0
2012,355921.0
2013,353732.0
2014,351086.0
2015,347677.0
2016,344646.0
2017,341126.0
2018,337374.0
2019,333710.0
2020,317736.0
2021,315619.0
2022,313863.0
2023,312445.0
2024,311308.0
2025,300318.0
2026,300758.0
2027,301312.0
2028,301933.0
2029,302579.0
2030,293746.0
2031,295036.0
2032,296181.0
2033,297054.0
2034,297501.0
2035,290036.0
2036,290198.0
2037,289752.0
2038,288727.0
2039,287220.0
2040,279335.0
2041,277713.0
2042,275628.0
2043,273137.0
2044,270326.0
2045,262325.0
2046,259772.0
2047,256958.0
2048,253942.0
2049,250820.0
2050,244192.0
2051,241706.0
2052,239153.0
2053,236578.0
2054,234050.0
2055,228953.0
2056,227256.0
2057,225601.0
2058,223939.0
2059,222217.0
2060,218171.0
2061,216947.0
2062,215579.0
2063,214022.0
2064,212243.0
2065,208831.0
2066,207280.0
2067,205440.0
2068,203300.0
2069,200884.0
2070,197419.0
2071,195207.0
2072,192724.0
2073,189999.0
2074,187085.0
2075,183520.0
2076,181001.0
2077,178327.0
2078,175508.0
2079,172586.0
2080,169295.0
2081,166981.0
2082,164592.0
2083,162114.0
2084,159560.0
2085,156830.0
2086,154930.0
2087,152950.0
2088,150869.0
2089,148676.0
2090,146234.0
2091,144610.0
2092,142846.0
2093,140908.0
2094,138785.0
2095,136461.0
2096,134807.0
2097,132949.0
2098,130878.0
2099,128604.0
