Time,Births
1950,86481.0
1951,86744.0
1952,87097.0
1953,87669.0
1954,88477.0
1955,89774.0
1956,90491.0
1957,91546.0
1958,92807.0
1959,94160.0
1960,95847.0
1961,97202.0
1962,98595.0
1963,100095.0
1964,101822.0
1965,102737.0
1966,104714.0
1967,106992.0
1968,109547.0
1969,112334.0
1970,113232.0
1971,116164.0
1972,119325.0
1973,122687.0
1974,126217.0
1975,125653.0
1976,129150.0
1977,132811.0
1978,136643.0
1979,140659.0
1980,135685.0
1981,139673.0
1982,143884.0
1983,148273.0
1984,152799.0
1985,143571.0
1986,147759.0
1987,152100.0
1988,156574.0
1989,161157.0
1990,157324.0
1991,161809.0
1992,166314.0
1993,170907.0
1994,175665.0
1995,178374.0
1996,183268.0
1997,188341.0
1998,193493.0
1999,198609.0
2000,192930.0
2001,197244.0
2002,201578.0
2003,205963.0
2004,210440.0
2005,202585.0
2006,207288.0
2007,212127.0
2008,217054.0
2009,222032.0
2010,210697.0
2011,215363.0
2012,220050.0
2013,224811.0
2014,229702.0
2015,219435.0
2016,224305.0
2017,229318.0
2018,234451.0
2019,239671.0
2020,230377.0
2021,235316.0
2022,240310.0
2023,245331.0
2024,250346.0
2025,241382.0
2026,246110.0
2027,250818.0
2028,255472.0
2029,260038.0
2030,251434.0
2031,255646.0
2032,259752.0
2033,263755.0
2034,267667.0
2035,258507.0
2036,262153.0
2037,265731.0
2038,269241.0
2039,272683.0
2040,264854.0
2041,268143.0
2042,271371.0
2043,274543.0
2044,277668.0
2045,270120.0
2046,273111.0
2047,276071.0
2048,278994.0
2049,281870.0
2050,274016.0
2051,276791.0
2052,279529.0
2053,282218.0
2054,284840.0
2055,277736.0
2056,280231.0
2057,282651.0
2058,284993.0
2059,287262.0
2060,279840.0
2061,281977.0
2062,284051.0
2063,286051.0
2064,287967.0
2065,280587.0
2066,282376.0
2067,284084.0
2068,285709.0
2069,287254.0
2070,279088.0
2071,280522.0
2072,281892.0
2073,283195.0
2074,284426.0
2075,277657.0
2076,278829.0
2077,279928.0
2078,280956.0
2079,281917.0
2080,274279.0
2081,275158.0
2082,275989.0
2083,276761.0
2084,277458.0
2085,270486.0
2086,271116.0
2087,271674.0
2088,272157.0
2089,272567.0
2090,266691.0
2091,267023.0
2092,267290.0
2093,267490.0
2094,267617.0
2095,262171.0
2096,262229.0
2097,262228.0
2098,262164.0
2099,262036.0
