Time,Births
1950,148970.0
1951,151912.0
1952,155529.0
1953,159058.0
1954,162113.0
1955,162912.0
1956,165711.0
1957,167833.0
1958,169489.0
1959,170824.0
1960,163863.0
1961,162260.0
1962,160350.0
1963,158144.0
1964,155629.0
1965,169496.0
1966,165224.0
1967,160789.0
1968,156435.0
1969,152465.0
1970,148037.0
1971,148556.0
1972,149496.0
1973,150794.0
1974,152352.0
1975,148770.0
1976,151613.0
1977,154449.0
1978,157116.0
1979,159450.0
1980,137811.0
1981,139417.0
1982,140824.0
1983,142026.0
1984,143069.0
1985,106907.0
1986,108342.0
1987,109850.0
1988,111453.0
1989,113160.0
1990,102643.0
1991,104502.0
1992,106364.0
1993,108185.0
1994,109898.0
1995,105350.0
1996,106418.0
1997,107360.0
1998,108136.0
1999,108705.0
2000,108025.0
2001,108323.0
2002,108486.0
2003,108437.0
2004,108086.0
2005,118106.0
2006,116178.0
2007,113904.0
2008,111431.0
2009,108939.0
2010,102300.0
2011,100018.0
2012,97704.0
2013,95313.0
2014,92776.0
2015,88607.0
2016,86310.0
2017,83862.0
2018,81359.0
2019,78932.0
2020,75412.0
2021,73407.0
2022,71568.0
2023,69914.0
2024,68456.0
2025,67862.0
2026,66931.0
2027,66252.0
2028,65781.0
2029,65456.0
2030,67880.0
2031,67785.0
2032,67800.0
2033,67878.0
2034,67957.0
2035,70712.0
2036,70749.0
2037,70734.0
2038,70618.0
2039,70358.0
2040,72544.0
2041,72033.0
2042,71353.0
2043,70517.0
2044,69540.0
2045,70833.0
2046,69636.0
2047,68323.0
2048,66921.0
2049,65481.0
2050,65817.0
2051,64439.0
2052,63101.0
2053,61823.0
2054,60614.0
2055,60943.0
2056,59940.0
2057,59049.0
2058,58265.0
2059,57589.0
2060,58052.0
2061,57656.0
2062,57390.0
2063,57234.0
2064,57148.0
2065,58098.0
2066,58150.0
2067,58258.0
2068,58387.0
2069,58498.0
2070,59364.0
2071,59457.0
2072,59523.0
2073,59542.0
2074,59487.0
2075,60009.0
2076,59843.0
2077,59617.0
2078,59327.0
2079,58966.0
2080,59043.0
2081,58609.0
2082,58135.0
2083,57612.0
2084,57045.0
2085,56966.0
2086,56453.0
2087,55938.0
2088,55427.0
2089,54926.0
2090,54844.0
2091,54475.0
2092,54145.0
2093,53857.0
2094,53604.0
2095,53761.0
2096,53645.0
2097,53584.0
2098,53558.0
2099,53530.0
