Time,Births
1950,30364.0
1951,30757.0
1952,31228.0
1953,31733.0
1954,32252.0
1955,33176.0
1956,33685.0
1957,34199.0
1958,34745.0
1959,35347.0
1960,35985.0
1961,36634.0
1962,37369.0
1963,38179.0
1964,39042.0
1965,40140.0
1966,41083.0
1967,42077.0
1968,43123.0
1969,44226.0
1970,45500.0
1971,46617.0
1972,47791.0
1973,49023.0
1974,50312.0
1975,50681.0
1976,51954.0
1977,53315.0
1978,54753.0
1979,56254.0
1980,55155.0
1981,56495.0
1982,57868.0
1983,59284.0
1984,60762.0
1985,57553.0
1986,58471.0
1987,59473.0
1988,60530.0
1989,61594.0
1990,56833.0
1991,57843.0
1992,58756.0
1993,59698.0
1994,60841.0
1995,56107.0
1996,57810.0
1997,59783.0
1998,61868.0
1999,63833.0
2000,61964.0
2001,62602.0
2002,62891.0
2003,62985.0
2004,63075.0
2005,58875.0
2006,58745.0
2007,58786.0
2008,58962.0
2009,59208.0
2010,57879.0
2011,57733.0
2012,57567.0
2013,57430.0
2014,57360.0
2015,56040.0
2016,56293.0
2017,56597.0
2018,56921.0
2019,57235.0
2020,54178.0
2021,54214.0
2022,54267.0
2023,54340.0
2024,54434.0
2025,51687.0
2026,51863.0
2027,52039.0
2028,52235.0
2029,52484.0
2030,50238.0
2031,50482.0
2032,50787.0
2033,51144.0
2034,51524.0
2035,49688.0
2036,49991.0
2037,50294.0
2038,50598.0
2039,50909.0
2040,49262.0
2041,49491.0
2042,49720.0
2043,49947.0
2044,50167.0
2045,48421.0
2046,48552.0
2047,48670.0
2048,48778.0
2049,48878.0
2050,47230.0
2051,47272.0
2052,47303.0
2053,47327.0
2054,47349.0
2055,45859.0
2056,45843.0
2057,45825.0
2058,45803.0
2059,45777.0
2060,44399.0
2061,44337.0
2062,44267.0
2063,44192.0
2064,44115.0
2065,42662.0
2066,42566.0
2067,42467.0
2068,42366.0
2069,42260.0
2070,41099.0
2071,40972.0
2072,40835.0
2073,40691.0
2074,40543.0
2075,39553.0
2076,39384.0
2077,39208.0
2078,39027.0
2079,38839.0
2080,37784.0
2081,37578.0
2082,37363.0
2083,37141.0
2084,36914.0
2085,36197.0
2086,35962.0
2087,35717.0
2088,35466.0
2089,35211.0
2090,34473.0
2091,34218.0
2092,33958.0
2093,33695.0
2094,33427.0
2095,32776.0
2096,32512.0
2097,32240.0
2098,31961.0
2099,31678.0
