Time,Births
1950,55449.0
1951,55930.0
1952,56394.0
1953,56923.0
1954,57535.0
1955,60683.0
1956,61056.0
1957,61617.0
1958,62299.0
1959,63046.0
1960,65500.0
1961,66183.0
1962,66969.0
1963,67865.0
1964,68897.0
1965,70671.0
1966,71715.0
1967,72960.0
1968,74342.0
1969,75777.0
1970,77222.0
1971,77778.0
1972,78406.0
1973,79174.0
1974,80171.0
1975,80569.0
1976,82310.0
1977,84368.0
1978,86729.0
1979,89377.0
1980,91781.0
1981,95136.0
1982,98762.0
1983,102501.0
1984,106163.0
1985,108997.0
1986,110795.0
1987,112437.0
1988,114109.0
1989,116049.0
1990,114426.0
1991,117962.0
1992,121999.0
1993,126399.0
1994,130972.0
1995,132006.0
1996,135867.0
1997,139773.0
1998,143753.0
1999,147857.0
2000,149358.0
2001,152463.0
2002,155734.0
2003,159164.0
2004,162738.0
2005,161871.0
2006,164444.0
2007,167163.0
2008,169883.0
2009,172427.0
2010,168119.0
2011,167588.0
2012,166750.0
2013,166006.0
2014,165836.0
2015,155299.0
2016,157853.0
2017,161200.0
2018,165254.0
2019,169839.0
2020,160908.0
2021,166242.0
2022,171834.0
2023,177647.0
2024,183649.0
2025,173344.0
2026,178817.0
2027,184422.0
2028,190050.0
2029,195573.0
2030,182802.0
2031,187368.0
2032,191785.0
2033,196062.0
2034,200243.0
2035,185883.0
2036,189403.0
2037,192847.0
2038,196249.0
2039,199650.0
2040,185709.0
2041,188704.0
2042,191713.0
2043,194744.0
2044,197794.0
2045,185897.0
2046,188596.0
2047,191309.0
2048,194027.0
2049,196739.0
2050,186236.0
2051,188611.0
2052,190976.0
2053,193309.0
2054,195587.0
2055,186601.0
2056,188564.0
2057,190455.0
2058,192265.0
2059,193988.0
2060,186356.0
2061,187798.0
2062,189146.0
2063,190395.0
2064,191546.0
2065,184463.0
2066,185379.0
2067,186204.0
2068,186940.0
2069,187591.0
2070,181074.0
2071,181581.0
2072,182015.0
2073,182385.0
2074,182700.0
2075,176733.0
2076,176995.0
2077,177217.0
2078,177400.0
2079,177545.0
2080,172225.0
2081,172350.0
2082,172444.0
2083,172504.0
2084,172527.0
2085,168311.0
2086,168306.0
2087,168262.0
2088,168178.0
2089,168053.0
2090,164070.0
2091,163895.0
2092,163683.0
2093,163431.0
2094,163135.0
2095,159683.0
2096,159335.0
2097,158944.0
2098,158512.0
2099,158041.0
