Time,Births
1950,3435.0
1951,3411.0
1952,3486.0
1953,3611.0
1954,3752.0
1955,3883.0
1956,3982.0
1957,4072.0
1958,4165.0
1959,4278.0
1960,4370.0
1961,4723.0
1962,5158.0
1963,5653.0
1964,6169.0
1965,6579.0
1966,7026.0
1967,7454.0
1968,7925.0
1969,8523.0
1970,8865.0
1971,9995.0
1972,11450.0
1973,13190.0
1974,15140.0
1975,15345.0
1976,18154.0
1977,21212.0
1978,24395.0
1979,27616.0
1980,28319.0
1981,31541.0
1982,34869.0
1983,38214.0
1984,41460.0
1985,41166.0
1986,42911.0
1987,44458.0
1988,46015.0
1989,47814.0
1990,39820.0
1991,42732.0
1992,46112.0
1993,49854.0
1994,53765.0
1995,43570.0
1996,45611.0
1997,47913.0
1998,50395.0
1999,53019.0
2000,46441.0
2001,50309.0
2002,54575.0
2003,59542.0
2004,65597.0
2005,62560.0
2006,70354.0
2007,79205.0
2008,88460.0
2009,97227.0
2010,89941.0
2011,95636.0
2012,100778.0
2013,105234.0
2014,108906.0
2015,96195.0
2016,97359.0
2017,98546.0
2018,99811.0
2019,101193.0
2020,100539.0
2021,99653.0
2022,99044.0
2023,98899.0
2024,99298.0
2025,98987.0
2026,97228.0
2027,96037.0
2028,95586.0
2029,95900.0
2030,97050.0
2031,95532.0
2032,94502.0
2033,94173.0
2034,94642.0
2035,97124.0
2036,96083.0
2037,95582.0
2038,95822.0
2039,96857.0
2040,101236.0
2041,100975.0
2042,101159.0
2043,101907.0
2044,103183.0
2045,108249.0
2046,107832.0
2047,107540.0
2048,107553.0
2049,107961.0
2050,112030.0
2051,111129.0
2052,110418.0
2053,110074.0
2054,110183.0
2055,113615.0
2056,112476.0
2057,111630.0
2058,111241.0
2059,111370.0
2060,114690.0
2061,113555.0
2062,112801.0
2063,112566.0
2064,112875.0
2065,115894.0
2066,114895.0
2067,114300.0
2068,114260.0
2069,114817.0
2070,117825.0
2071,117160.0
2072,116941.0
2073,117301.0
2074,118256.0
2075,121605.0
2076,121271.0
2077,121354.0
2078,121979.0
2079,123154.0
2080,126429.0
2081,126176.0
2082,126283.0
2083,126881.0
2084,127986.0
2085,130820.0
2086,130418.0
2087,130339.0
2088,130732.0
2089,131631.0
2090,133992.0
2091,133418.0
2092,133181.0
2093,133436.0
2094,134222.0
2095,136596.0
2096,135969.0
2097,135711.0
2098,135976.0
2099,136799.0
