Time,Births
1950,255562.0
1951,253076.0
1952,254864.0
1953,258695.0
1954,262639.0
1955,393787.0
1956,411030.0
1957,424743.0
1958,437532.0
1959,452551.0
1960,357831.0
1961,365942.0
1962,379604.0
1963,396191.0
1964,411197.0
1965,494977.0
1966,514869.0
1967,526633.0
1968,532862.0
1969,538210.0
1970,504800.0
1971,502347.0
1972,502197.0
1973,502583.0
1974,500988.0
1975,354761.0
1976,351127.0
1977,346325.0
1978,342446.0
1979,342618.0
1980,344079.0
1981,359633.0
1982,380231.0
1983,403582.0
1984,425949.0
1985,382642.0
1986,392950.0
1987,399289.0
1988,403822.0
1989,410413.0
1990,392538.0
1991,408633.0
1992,428090.0
1993,448551.0
1994,466536.0
1995,424647.0
1996,432092.0
1997,436527.0
1998,437548.0
1999,434545.0
2000,425326.0
2001,416117.0
2002,402513.0
2003,386853.0
2004,372732.0
2005,356980.0
2006,349741.0
2007,345812.0
2008,344527.0
2009,344511.0
2010,338842.0
2011,340379.0
2012,342910.0
2013,346138.0
2014,349677.0
2015,349029.0
2016,352313.0
2017,355287.0
2018,357822.0
2019,359844.0
2020,351865.0
2021,353141.0
2022,353847.0
2023,353930.0
2024,353375.0
2025,346790.0
2026,345427.0
2027,343403.0
2028,340763.0
2029,337562.0
2030,328869.0
2031,324974.0
2032,320720.0
2033,316276.0
2034,311856.0
2035,305229.0
2036,301425.0
2037,297773.0
2038,294507.0
2039,291959.0
2040,287443.0
2041,286874.0
2042,287229.0
2043,288218.0
2044,289369.0
2045,288419.0
2046,289612.0
2047,290643.0
2048,291392.0
2049,291782.0
2050,290114.0
2051,289929.0
2052,289292.0
2053,288230.0
2054,286787.0
2055,284428.0
2056,282523.0
2057,280303.0
2058,277756.0
2059,274911.0
2060,271671.0
2061,268523.0
2062,265214.0
2063,261856.0
2064,258579.0
2065,255441.0
2066,252611.0
2067,250005.0
2068,247654.0
2069,245591.0
2070,243720.0
2071,242513.0
2072,241638.0
2073,240990.0
2074,240466.0
2075,240295.0
2076,240189.0
2077,240151.0
2078,240103.0
2079,239923.0
2080,239452.0
2081,239026.0
2082,238379.0
2083,237468.0
2084,236282.0
2085,235217.0
2086,233783.0
2087,232125.0
2088,230254.0
2089,228192.0
2090,225970.0
2091,223874.0
2092,221685.0
2093,219419.0
2094,217121.0
2095,215028.0
2096,213084.0
2097,211211.0
2098,209424.0
2099,207736.0
