Time,Births
1950,276962.0
1951,280460.0
1952,284707.0
1953,289426.0
1954,294508.0
1955,299932.0
1956,304318.0
1957,309266.0
1958,314737.0
1959,320685.0
1960,338081.0
1961,343767.0
1962,350064.0
1963,356897.0
1964,364223.0
1965,380998.0
1966,387916.0
1967,395676.0
1968,404117.0
1969,413045.0
1970,426680.0
1971,435014.0
1972,443962.0
1973,453733.0
1974,464644.0
1975,472632.0
1976,485918.0
1977,500732.0
1978,516583.0
1979,532852.0
1980,540844.0
1981,550580.0
1982,560592.0
1983,570242.0
1984,578838.0
1985,578087.0
1986,574381.0
1987,569797.0
1988,566646.0
1989,567591.0
1990,562486.0
1991,590483.0
1992,622923.0
1993,657428.0
1994,691080.0
1995,694057.0
1996,714960.0
1997,734889.0
1998,754525.0
1999,774724.0
2000,789647.0
2001,810018.0
2002,831829.0
2003,854772.0
2004,878620.0
2005,863326.0
2006,883877.0
2007,906074.0
2008,929830.0
2009,955035.0
2010,927939.0
2011,953504.0
2012,980454.0
2013,1009207.0
2014,1040352.0
2015,1006964.0
2016,1039887.0
2017,1075103.0
2018,1112341.0
2019,1151113.0
2020,1108463.0
2021,1145771.0
2022,1184217.0
2023,1223655.0
2024,1263975.0
2025,1209107.0
2026,1247028.0
2027,1285744.0
2028,1325136.0
2029,1365095.0
2030,1300477.0
2031,1338054.0
2032,1376064.0
2033,1414525.0
2034,1453483.0
2035,1385166.0
2036,1421907.0
2037,1459032.0
2038,1496515.0
2039,1534320.0
2040,1460107.0
2041,1495437.0
2042,1531046.0
2043,1566835.0
2044,1602674.0
2045,1529080.0
2046,1562517.0
2047,1595877.0
2048,1629144.0
2049,1662333.0
2050,1590724.0
2051,1621788.0
2052,1652749.0
2053,1683526.0
2054,1714012.0
2055,1651184.0
2056,1679716.0
2057,1707842.0
2058,1735529.0
2059,1762759.0
2060,1702474.0
2061,1727763.0
2062,1752601.0
2063,1776921.0
2064,1800644.0
2065,1742256.0
2066,1764275.0
2067,1785699.0
2068,1806528.0
2069,1826777.0
2070,1773792.0
2071,1792814.0
2072,1811264.0
2073,1829152.0
2074,1846500.0
2075,1791108.0
2076,1807433.0
2077,1823302.0
2078,1838666.0
2079,1853457.0
2080,1801598.0
2081,1815632.0
2082,1829080.0
2083,1841943.0
2084,1854247.0
2085,1803523.0
2086,1815225.0
2087,1826426.0
2088,1837084.0
2089,1847129.0
2090,1805069.0
2091,1814659.0
2092,1823628.0
2093,1831969.0
2094,1839683.0
2095,1793807.0
2096,1801003.0
2097,1807666.0
2098,1813782.0
2099,1819310.0
