Time,Births
1950,188159.0
1951,192004.0
1952,195189.0
1953,198135.0
1954,201512.0
1955,184853.0
1956,187793.0
1957,191694.0
1958,196051.0
1959,200151.0
1960,259417.0
1961,264184.0
1962,267384.0
1963,269926.0
1964,273166.0
1965,249618.0
1966,251883.0
1967,256318.0
1968,261972.0
1969,267371.0
1970,234850.0
1971,238926.0
1972,241362.0
1973,243122.0
1974,245799.0
1975,156784.0
1976,160007.0
1977,164619.0
1978,170209.0
1979,175929.0
1980,154563.0
1981,159465.0
1982,163794.0
1983,167770.0
1984,171796.0
1985,176002.0
1986,179749.0
1987,183690.0
1988,187335.0
1989,189999.0
1990,162918.0
1991,163261.0
1992,162813.0
1993,161574.0
1994,159633.0
1995,160772.0
1996,158563.0
1997,155397.0
1998,151697.0
1999,148019.0
2000,144388.0
2001,141069.0
2002,138088.0
2003,135353.0
2004,132689.0
2005,129364.0
2006,126824.0
2007,124529.0
2008,122524.0
2009,120840.0
2010,129138.0
2011,128216.0
2012,127417.0
2013,126690.0
2014,125981.0
2015,118461.0
2016,117501.0
2017,116556.0
2018,115542.0
2019,114361.0
2020,109860.0
2021,108672.0
2022,107247.0
2023,105679.0
2024,104111.0
2025,101771.0
2026,100512.0
2027,99326.0
2028,98206.0
2029,97125.0
2030,96413.0
2031,95489.0
2032,94610.0
2033,93751.0
2034,92878.0
2035,92819.0
2036,91985.0
2037,91127.0
2038,90230.0
2039,89283.0
2040,89214.0
2041,88297.0
2042,87327.0
2043,86302.0
2044,85225.0
2045,85237.0
2046,84224.0
2047,83176.0
2048,82100.0
2049,80997.0
2050,80909.0
2051,79900.0
2052,78881.0
2053,77843.0
2054,76796.0
2055,76646.0
2056,75714.0
2057,74820.0
2058,73973.0
2059,73154.0
2060,73135.0
2061,72392.0
2062,71695.0
2063,71004.0
2064,70292.0
2065,70277.0
2066,69637.0
2067,69007.0
2068,68377.0
2069,67727.0
2070,67714.0
2071,67145.0
2072,66568.0
2073,65938.0
2074,65243.0
2075,65106.0
2076,64517.0
2077,63893.0
2078,63249.0
2079,62588.0
2080,62390.0
2081,61788.0
2082,61184.0
2083,60577.0
2084,59955.0
2085,59816.0
2086,59280.0
2087,58753.0
2088,58199.0
2089,57600.0
2090,57362.0
2091,56876.0
2092,56386.0
2093,55891.0
2094,55379.0
2095,55242.0
2096,54830.0
2097,54418.0
2098,53978.0
2099,53493.0
