Time,Births
1950,31893.0
1951,32178.0
1952,32452.0
1953,32769.0
1954,33154.0
1955,37800.0
1956,38074.0
1957,38513.0
1958,39047.0
1959,39598.0
1960,47777.0
1961,48473.0
1962,49100.0
1963,49710.0
1964,50403.0
1965,51221.0
1966,51799.0
1967,52636.0
1968,53658.0
1969,54742.0
1970,55844.0
1971,57110.0
1972,58359.0
1973,59685.0
1974,61242.0
1975,56872.0
1976,58691.0
1977,60835.0
1978,63273.0
1979,65933.0
1980,60990.0
1981,63834.0
1982,66829.0
1983,69986.0
1984,73329.0
1985,66873.0
1986,69959.0
1987,73144.0
1988,76326.0
1989,79393.0
1990,58299.0
1991,59805.0
1992,61254.0
1993,62600.0
1994,63792.0
1995,48070.0
1996,48908.0
1997,49556.0
1998,50127.0
1999,50757.0
2000,44425.0
2001,45103.0
2002,45872.0
2003,46745.0
2004,47714.0
2005,55654.0
2006,56956.0
2007,58325.0
2008,59695.0
2009,60984.0
2010,72986.0
2011,74025.0
2012,74939.0
2013,75657.0
2014,76118.0
2015,77730.0
2016,77662.0
2017,77423.0
2018,77004.0
2019,76410.0
2020,71207.0
2021,70682.0
2022,70036.0
2023,69363.0
2024,68771.0
2025,65154.0
2026,64968.0
2027,64871.0
2028,64928.0
2029,65207.0
2030,62932.0
2031,63585.0
2032,64467.0
2033,65538.0
2034,66731.0
2035,64885.0
2036,66119.0
2037,67428.0
2038,68775.0
2039,70120.0
2040,68275.0
2041,69550.0
2042,70795.0
2043,71972.0
2044,73032.0
2045,71380.0
2046,72235.0
2047,72945.0
2048,73497.0
2049,73876.0
2050,71940.0
2051,72048.0
2052,71987.0
2053,71791.0
2054,71512.0
2055,69638.0
2056,69332.0
2057,68993.0
2058,68653.0
2059,68349.0
2060,66758.0
2061,66618.0
2062,66554.0
2063,66561.0
2064,66623.0
2065,65588.0
2066,65770.0
2067,66004.0
2068,66273.0
2069,66553.0
2070,65771.0
2071,66067.0
2072,66357.0
2073,66630.0
2074,66871.0
2075,66222.0
2076,66418.0
2077,66573.0
2078,66682.0
2079,66740.0
2080,66043.0
2081,66032.0
2082,65977.0
2083,65877.0
2084,65734.0
2085,64863.0
2086,64676.0
2087,64455.0
2088,64201.0
2089,63922.0
2090,63152.0
2091,62909.0
2092,62657.0
2093,62399.0
2094,62142.0
2095,61454.0
2096,61291.0
2097,61139.0
2098,60993.0
2099,60849.0
