Time,Births
1950,16561694.0
1951,16736040.0
1952,16920716.0
1953,17140895.0
1954,17398920.0
1955,17662822.0
1956,17847353.0
1957,18092240.0
1958,18368110.0
1959,18649978.0
1960,18917212.0
1961,19177961.0
1962,19436199.0
1963,19706767.0
1964,20014890.0
1965,19915128.0
1966,20222244.0
1967,20587389.0
1968,21010145.0
1969,21486084.0
1970,21087470.0
1971,21607596.0
1972,22187931.0
1973,22818122.0
1974,23487143.0
1975,22581847.0
1976,23191577.0
1977,23833964.0
1978,24502020.0
1979,25187590.0
1980,24729687.0
1981,25366272.0
1982,26010470.0
1983,26661717.0
1984,27324065.0
1985,25845596.0
1986,26415326.0
1987,27009827.0
1988,27621773.0
1989,28242946.0
1990,26138698.0
1991,26689678.0
1992,27251893.0
1993,27827014.0
1994,28418713.0
1995,26408902.0
1996,26959622.0
1997,27520820.0
1998,28094638.0
1999,28684469.0
2000,26435977.0
2001,26977029.0
2002,27535313.0
2003,28099656.0
2004,28655020.0
2005,26088654.0
2006,26560029.0
2007,27013590.0
2008,27444746.0
2009,27852150.0
2010,24196647.0
2011,24506102.0
2012,24801196.0
2013,25079214.0
2014,25336097.0
2015,23745058.0
2016,23990744.0
2017,24199501.0
2018,24382745.0
2019,24557155.0
2020,23578633.0
2021,23732592.0
2022,23888153.0
2023,24039873.0
2024,24179615.0
2025,23302759.0
2026,23431581.0
2027,23549746.0
2028,23647751.0
2029,23714017.0
2030,22903415.0
2031,22916495.0
2032,22895189.0
2033,22842533.0
2034,22764026.0
2035,21938839.0
2036,21842128.0
2037,21724629.0
2038,21593261.0
2039,21457972.0
2040,20753215.0
2041,20642915.0
2042,20535959.0
2043,20434989.0
2044,20342565.0
2045,19809994.0
2046,19751102.0
2047,19703965.0
2048,19664161.0
2049,19624720.0
2050,19233097.0
2051,19199874.0
2052,19162739.0
2053,19118904.0
2054,19065825.0
2055,18710366.0
2056,18652229.0
2057,18583434.0
2058,18502427.0
2059,18407907.0
2060,18137135.0
2061,18034406.0
2062,17918465.0
2063,17790553.0
2064,17652979.0
2065,17380814.0
2066,17245161.0
2067,17103134.0
2068,16956563.0
2069,16807931.0
2070,16593903.0
2071,16460066.0
2072,16327325.0
2073,16196163.0
2074,16067070.0
2075,15929023.0
2076,15815741.0
2077,15706127.0
2078,15599071.0
2079,15492945.0
2080,15366596.0
2081,15270265.0
2082,15175156.0
2083,15079533.0
2084,14981389.0
2085,14921834.0
2086,14827506.0
2087,14730455.0
2088,14629732.0
2089,14524643.0
2090,14450451.0
2091,14347267.0
2092,14240808.0
2093,14130714.0
2094,14016775.0
2095,13940023.0
2096,13830209.0
2097,13718075.0
2098,13603601.0
2099,13487183.0
