Time,Births
1950,30790.0
1951,30988.0
1952,31273.0
1953,31551.0
1954,31788.0
1955,28813.0
1956,29016.0
1957,29174.0
1958,29293.0
1959,29369.0
1960,28811.0
1961,28744.0
1962,28645.0
1963,28551.0
1964,28503.0
1965,27748.0
1966,27748.0
1967,27834.0
1968,27987.0
1969,28173.0
1970,27820.0
1971,28154.0
1972,28480.0
1973,28793.0
1974,29082.0
1975,29089.0
1976,29380.0
1977,29706.0
1978,30076.0
1979,30488.0
1980,27684.0
1981,27994.0
1982,28283.0
1983,28547.0
1984,28786.0
1985,24903.0
1986,25021.0
1987,25131.0
1988,25230.0
1989,25303.0
1990,20546.0
1991,20348.0
1992,20106.0
1993,19844.0
1994,19596.0
1995,18355.0
1996,18232.0
1997,18119.0
1998,18022.0
1999,17947.0
2000,17428.0
2001,17377.0
2002,17370.0
2003,17389.0
2004,17406.0
2005,20634.0
2006,20601.0
2007,20554.0
2008,20483.0
2009,20380.0
2010,22250.0
2011,22025.0
2012,21776.0
2013,21496.0
2014,21176.0
2015,21296.0
2016,20908.0
2017,20474.0
2018,20008.0
2019,19529.0
2020,19671.0
2021,19190.0
2022,18709.0
2023,18243.0
2024,17809.0
2025,17836.0
2026,17473.0
2027,17159.0
2028,16902.0
2029,16705.0
2030,16852.0
2031,16769.0
2032,16750.0
2033,16784.0
2034,16858.0
2035,17124.0
2036,17256.0
2037,17415.0
2038,17586.0
2039,17746.0
2040,17996.0
2041,18117.0
2042,18208.0
2043,18265.0
2044,18281.0
2045,18394.0
2046,18346.0
2047,18258.0
2048,18134.0
2049,17983.0
2050,17908.0
2051,17727.0
2052,17530.0
2053,17323.0
2054,17111.0
2055,16986.0
2056,16799.0
2057,16624.0
2058,16462.0
2059,16318.0
2060,16271.0
2061,16178.0
2062,16110.0
2063,16065.0
2064,16038.0
2065,16033.0
2066,16050.0
2067,16086.0
2068,16132.0
2069,16179.0
2070,16270.0
2071,16329.0
2072,16387.0
2073,16440.0
2074,16480.0
2075,16532.0
2076,16551.0
2077,16558.0
2078,16547.0
2079,16516.0
2080,16482.0
2081,16430.0
2082,16364.0
2083,16285.0
2084,16193.0
2085,16119.0
2086,16028.0
2087,15935.0
2088,15839.0
2089,15740.0
2090,15644.0
2091,15570.0
2092,15504.0
2093,15443.0
2094,15386.0
2095,15349.0
2096,15327.0
2097,15313.0
2098,15304.0
2099,15294.0
