Time,Births
1950,8303.0
1951,8542.0
1952,8815.0
1953,9097.0
1954,9378.0
1955,9661.0
1956,9937.0
1957,10208.0
1958,10490.0
1959,10795.0
1960,11009.0
1961,11251.0
1962,11540.0
1963,11866.0
1964,12214.0
1965,12577.0
1966,12959.0
1967,13372.0
1968,13802.0
1969,14237.0
1970,14667.0
1971,14959.0
1972,15259.0
1973,15569.0
1974,15898.0
1975,16254.0
1976,16575.0
1977,16935.0
1978,17332.0
1979,17760.0
1980,17570.0
1981,17924.0
1982,18311.0
1983,18744.0
1984,19242.0
1985,18581.0
1986,19175.0
1987,19844.0
1988,20529.0
1989,21159.0
1990,18640.0
1991,18801.0
1992,18847.0
1993,18846.0
1994,18897.0
1995,15435.0
1996,15824.0
1997,16348.0
1998,16967.0
1999,17622.0
2000,14242.0
2001,14612.0
2002,14974.0
2003,15337.0
2004,15717.0
2005,13164.0
2006,13494.0
2007,13829.0
2008,14166.0
2009,14503.0
2010,12156.0
2011,12493.0
2012,12820.0
2013,13125.0
2014,13394.0
2015,12828.0
2016,13043.0
2017,13200.0
2018,13304.0
2019,13367.0
2020,12535.0
2021,12564.0
2022,12571.0
2023,12552.0
2024,12502.0
2025,11748.0
2026,11690.0
2027,11606.0
2028,11499.0
2029,11375.0
2030,10756.0
2031,10644.0
2032,10523.0
2033,10395.0
2034,10263.0
2035,9796.0
2036,9698.0
2037,9603.0
2038,9508.0
2039,9414.0
2040,9173.0
2041,9117.0
2042,9064.0
2043,9009.0
2044,8950.0
2045,8843.0
2046,8805.0
2047,8762.0
2048,8708.0
2049,8638.0
2050,8568.0
2051,8498.0
2052,8411.0
2053,8307.0
2054,8187.0
2055,8109.0
2056,8000.0
2057,7879.0
2058,7747.0
2059,7605.0
2060,7531.0
2061,7409.0
2062,7283.0
2063,7151.0
2064,7016.0
2065,6946.0
2066,6841.0
2067,6738.0
2068,6633.0
2069,6527.0
2070,6479.0
2071,6405.0
2072,6332.0
2073,6258.0
2074,6179.0
2075,6155.0
2076,6100.0
2077,6042.0
2078,5979.0
2079,5909.0
2080,5887.0
2081,5832.0
2082,5770.0
2083,5700.0
2084,5621.0
2085,5576.0
2086,5510.0
2087,5438.0
2088,5357.0
2089,5268.0
2090,5216.0
2091,5143.0
2092,5066.0
2093,4983.0
2094,4895.0
2095,4837.0
2096,4768.0
2097,4697.0
2098,4622.0
2099,4544.0
