Time,Births
1950,852021.0
1951,859770.0
1952,867469.0
1953,872411.0
1954,875170.0
1955,859613.0
1956,863127.0
1957,864326.0
1958,864257.0
1959,863429.0
1960,944021.0
1961,943737.0
1962,943215.0
1963,942473.0
1964,941482.0
1965,938310.0
1966,937524.0
1967,937512.0
1968,937883.0
1969,938106.0
1970,873112.0
1971,876270.0
1972,879349.0
1973,882468.0
1974,885877.0
1975,723109.0
1976,726662.0
1977,730701.0
1978,735300.0
1979,740521.0
1980,601968.0
1981,608087.0
1982,614616.0
1983,621454.0
1984,628484.0
1985,557553.0
1986,562880.0
1987,568428.0
1988,573944.0
1989,579071.0
1990,545520.0
1991,549488.0
1992,553133.0
1993,555940.0
1994,557276.0
1995,535409.0
1996,534628.0
1997,532368.0
1998,528867.0
1999,524497.0
2000,558892.0
2001,556638.0
2002,553522.0
2003,549307.0
2004,543761.0
2005,592368.0
2006,584870.0
2007,576514.0
2008,567666.0
2009,558803.0
2010,551247.0
2011,541990.0
2012,533268.0
2013,524897.0
2014,516710.0
2015,480060.0
2016,471539.0
2017,463488.0
2018,456052.0
2019,449287.0
2020,434991.0
2021,429140.0
2022,423995.0
2023,419470.0
2024,415428.0
2025,423037.0
2026,419201.0
2027,415788.0
2028,412751.0
2029,410054.0
2030,425010.0
2031,422863.0
2032,421071.0
2033,419524.0
2034,418061.0
2035,430136.0
2036,428750.0
2037,427364.0
2038,425752.0
2039,423681.0
2040,432368.0
2041,429284.0
2042,425650.0
2043,421472.0
2044,416716.0
2045,420613.0
2046,414861.0
2047,408614.0
2048,401946.0
2049,395021.0
2050,394568.0
2051,388125.0
2052,381784.0
2053,375637.0
2054,369779.0
2055,369450.0
2056,364900.0
2057,360926.0
2058,357483.0
2059,354451.0
2060,355548.0
2061,353675.0
2062,352320.0
2063,351306.0
2064,350419.0
2065,353320.0
2066,352949.0
2067,352752.0
2068,352576.0
2069,352224.0
2070,354903.0
2071,354518.0
2072,354021.0
2073,353246.0
2074,352053.0
2075,353110.0
2076,351732.0
2077,350086.0
2078,348102.0
2079,345733.0
2080,345147.0
2081,342747.0
2082,340168.0
2083,337406.0
2084,334454.0
2085,333044.0
2086,330454.0
2087,327913.0
2088,325385.0
2089,322828.0
2090,321744.0
2091,319886.0
2092,318219.0
2093,316652.0
2094,315085.0
2095,314884.0
2096,314025.0
2097,313326.0
2098,312683.0
2099,311970.0
