Time,Births
1950,5165.0
1951,5275.0
1952,5431.0
1953,5620.0
1954,5829.0
1955,6053.0
1956,6341.0
1957,6630.0
1958,6910.0
1959,7183.0
1960,7655.0
1961,7751.0
1962,7875.0
1963,8015.0
1964,8154.0
1965,8052.0
1966,8189.0
1967,8276.0
1968,8347.0
1969,8440.0
1970,7319.0
1971,7593.0
1972,7961.0
1973,8422.0
1974,8959.0
1975,8404.0
1976,9068.0
1977,9812.0
1978,10611.0
1979,11442.0
1980,10786.0
1981,11756.0
1982,12666.0
1983,13501.0
1984,14247.0
1985,13181.0
1986,13507.0
1987,13915.0
1988,14398.0
1989,14949.0
1990,13147.0
1991,13396.0
1992,13722.0
1993,14139.0
1994,14633.0
1995,13272.0
1996,13583.0
1997,13920.0
1998,14279.0
1999,14673.0
2000,13622.0
2001,14291.0
2002,15061.0
2003,15950.0
2004,16974.0
2005,15435.0
2006,16543.0
2007,17803.0
2008,19131.0
2009,20395.0
2010,20155.0
2011,20617.0
2012,20919.0
2013,21124.0
2014,21319.0
2015,20318.0
2016,20845.0
2017,21465.0
2018,22116.0
2019,22738.0
2020,21995.0
2021,21956.0
2022,21985.0
2023,22085.0
2024,22262.0
2025,21422.0
2026,21694.0
2027,22052.0
2028,22470.0
2029,22926.0
2030,22404.0
2031,22441.0
2032,22463.0
2033,22470.0
2034,22461.0
2035,21767.0
2036,21606.0
2037,21433.0
2038,21252.0
2039,21072.0
2040,20509.0
2041,20339.0
2042,20188.0
2043,20057.0
2044,19947.0
2045,19640.0
2046,19554.0
2047,19499.0
2048,19469.0
2049,19454.0
2050,19370.0
2051,19354.0
2052,19354.0
2053,19364.0
2054,19375.0
2055,19445.0
2056,19422.0
2057,19400.0
2058,19374.0
2059,19343.0
2060,19388.0
2061,19320.0
2062,19251.0
2063,19178.0
2064,19099.0
2065,19154.0
2066,19038.0
2067,18921.0
2068,18806.0
2069,18691.0
2070,18736.0
2071,18598.0
2072,18470.0
2073,18356.0
2074,18252.0
2075,18316.0
2076,18203.0
2077,18111.0
2078,18037.0
2079,17976.0
2080,18076.0
2081,18003.0
2082,17952.0
2083,17917.0
2084,17894.0
2085,18012.0
2086,17961.0
2087,17928.0
2088,17908.0
2089,17896.0
2090,18022.0
2091,17968.0
2092,17928.0
2093,17898.0
2094,17873.0
2095,18021.0
2096,17949.0
2097,17890.0
2098,17844.0
2099,17806.0
