Time,Births
1950,450772.0
1951,456473.0
1952,461117.0
1953,466993.0
1954,474825.0
1955,491352.0
1956,499021.0
1957,509551.0
1958,521171.0
1959,532301.0
1960,561771.0
1961,571771.0
1962,580004.0
1963,587476.0
1964,595923.0
1965,601776.0
1966,613172.0
1967,627416.0
1968,644143.0
1969,662713.0
1970,669089.0
1971,687971.0
1972,708440.0
1973,730564.0
1974,754535.0
1975,734673.0
1976,759247.0
1977,785923.0
1978,814742.0
1979,845765.0
1980,764104.0
1981,794894.0
1982,827813.0
1983,862402.0
1984,898237.0
1985,767310.0
1986,797870.0
1987,829488.0
1988,862021.0
1989,895328.0
1990,716523.0
1991,743225.0
1992,770283.0
1993,797764.0
1994,825896.0
1995,596782.0
1996,615456.0
1997,634660.0
1998,654333.0
1999,674276.0
2000,571292.0
2001,589551.0
2002,607477.0
2003,625328.0
2004,643316.0
2005,751580.0
2006,770946.0
2007,789632.0
2008,807735.0
2009,825445.0
2010,919588.0
2011,936840.0
2012,954308.0
2013,970638.0
2014,984167.0
2015,1023597.0
2016,1033419.0
2017,1039662.0
2018,1042486.0
2019,1042463.0
2020,950485.0
2021,945745.0
2022,939401.0
2023,931987.0
2024,924072.0
2025,850455.0
2026,845389.0
2027,840313.0
2028,836300.0
2029,834603.0
2030,785116.0
2031,788897.0
2032,795588.0
2033,805110.0
2034,817173.0
2035,790395.0
2036,806723.0
2037,825113.0
2038,844866.0
2039,865110.0
2040,847935.0
2041,867223.0
2042,885988.0
2043,903623.0
2044,919452.0
2045,898917.0
2046,910306.0
2047,919392.0
2048,926024.0
2049,930114.0
2050,903055.0
2051,902920.0
2052,900420.0
2053,895974.0
2054,890206.0
2055,861426.0
2056,855146.0
2057,848316.0
2058,841308.0
2059,834517.0
2060,812654.0
2061,807978.0
2062,804030.0
2063,800935.0
2064,798783.0
2065,783558.0
2066,784239.0
2067,785976.0
2068,788516.0
2069,791491.0
2070,783880.0
2071,787924.0
2072,792118.0
2073,796186.0
2074,799801.0
2075,795505.0
2076,798339.0
2077,800500.0
2078,801841.0
2079,802223.0
2080,794760.0
2081,793744.0
2082,791837.0
2083,789047.0
2084,785439.0
2085,774672.0
2086,770483.0
2087,765778.0
2088,760660.0
2089,755261.0
2090,744090.0
2091,739510.0
2092,734966.0
2093,730463.0
2094,726043.0
2095,718043.0
2096,715316.0
2097,712828.0
2098,710525.0
2099,708330.0
