Time,Births
1950,180179.0
1951,184980.0
1952,189545.0
1953,193365.0
1954,196382.0
1955,161694.0
1956,161661.0
1957,161005.0
1958,159856.0
1959,158396.0
1960,153385.0
1961,151842.0
1962,149940.0
1963,148205.0
1964,147284.0
1965,143933.0
1966,144562.0
1967,146372.0
1968,149014.0
1969,151911.0
1970,150034.0
1971,152857.0
1972,155663.0
1973,158251.0
1974,160410.0
1975,162189.0
1976,163247.0
1977,163697.0
1978,163658.0
1979,163349.0
1980,160021.0
1981,159419.0
1982,158741.0
1983,158027.0
1984,157313.0
1985,150723.0
1986,150051.0
1987,149446.0
1988,149064.0
1989,149086.0
1990,131490.0
1991,132391.0
1992,133765.0
1993,135333.0
1994,136702.0
1995,128129.0
1996,127621.0
1997,126413.0
1998,124652.0
1999,122582.0
2000,112116.0
2001,111491.0
2002,110959.0
2003,110507.0
2004,110094.0
2005,101533.0
2006,100769.0
2007,99957.0
2008,99083.0
2009,98147.0
2010,89785.0
2011,89035.0
2012,88225.0
2013,87341.0
2014,86359.0
2015,85759.0
2016,85234.0
2017,84636.0
2018,83972.0
2019,83255.0
2020,80832.0
2021,79821.0
2022,78751.0
2023,77632.0
2024,76478.0
2025,75644.0
2026,74512.0
2027,73357.0
2028,72193.0
2029,71049.0
2030,71628.0
2031,70573.0
2032,69562.0
2033,68578.0
2034,67594.0
2035,68432.0
2036,67459.0
2037,66481.0
2038,65489.0
2039,64480.0
2040,65087.0
2041,64061.0
2042,63017.0
2043,61969.0
2044,60939.0
2045,61403.0
2046,60437.0
2047,59507.0
2048,58605.0
2049,57722.0
2050,57815.0
2051,56990.0
2052,56183.0
2053,55386.0
2054,54590.0
2055,54705.0
2056,53964.0
2057,53221.0
2058,52479.0
2059,51746.0
2060,51720.0
2061,51078.0
2062,50450.0
2063,49832.0
2064,49219.0
2065,49141.0
2066,48600.0
2067,48065.0
2068,47529.0
2069,46984.0
2070,46975.0
2071,46470.0
2072,45956.0
2073,45429.0
2074,44887.0
2075,44689.0
2076,44184.0
2077,43668.0
2078,43138.0
2079,42592.0
2080,42323.0
2081,41824.0
2082,41319.0
2083,40806.0
2084,40284.0
2085,40019.0
2086,39552.0
2087,39085.0
2088,38611.0
2089,38125.0
2090,37872.0
2091,37451.0
2092,37026.0
2093,36592.0
2094,36147.0
2095,35851.0
2096,35475.0
2097,35092.0
2098,34698.0
2099,34289.0
