Time,Births
1950,43061.0
1951,43941.0
1952,44766.0
1953,45726.0
1954,46861.0
1955,48723.0
1956,49624.0
1957,50785.0
1958,52053.0
1959,53275.0
1960,55413.0
1961,56320.0
1962,57147.0
1963,57964.0
1964,58896.0
1965,60838.0
1966,61797.0
1967,62972.0
1968,64332.0
1969,65818.0
1970,68678.0
1971,70122.0
1972,71732.0
1973,73502.0
1974,75435.0
1975,78214.0
1976,80161.0
1977,82276.0
1978,84593.0
1979,87163.0
1980,89776.0
1981,92700.0
1982,95866.0
1983,98939.0
1984,101550.0
1985,99533.0
1986,99942.0
1987,99740.0
1988,99119.0
1989,98302.0
1990,90496.0
1991,89268.0
1992,88161.0
1993,87783.0
1994,88856.0
1995,88550.0
1996,94046.0
1997,101668.0
1998,110301.0
1999,118580.0
2000,118615.0
2001,122854.0
2002,125808.0
2003,128148.0
2004,130739.0
2005,124826.0
2006,128914.0
2007,133798.0
2008,139137.0
2009,144525.0
2010,138167.0
2011,142516.0
2012,146688.0
2013,150809.0
2014,155045.0
2015,147128.0
2016,151300.0
2017,155625.0
2018,160105.0
2019,164724.0
2020,158316.0
2021,162771.0
2022,167335.0
2023,171993.0
2024,176726.0
2025,169863.0
2026,174282.0
2027,178781.0
2028,183324.0
2029,187871.0
2030,180584.0
2031,184796.0
2032,188991.0
2033,193168.0
2034,197335.0
2035,190017.0
2036,193911.0
2037,197795.0
2038,201662.0
2039,205502.0
2040,198391.0
2041,201960.0
2042,205500.0
2043,209014.0
2044,212506.0
2045,205176.0
2046,208463.0
2047,211740.0
2048,215008.0
2049,218265.0
2050,211375.0
2051,214503.0
2052,217620.0
2053,220719.0
2054,223792.0
2055,216894.0
2056,219808.0
2057,222693.0
2058,225535.0
2059,228318.0
2060,221760.0
2061,224360.0
2062,226889.0
2063,229347.0
2064,231736.0
2065,224787.0
2066,227014.0
2067,229180.0
2068,231280.0
2069,233311.0
2070,226706.0
2071,228613.0
2072,230449.0
2073,232215.0
2074,233917.0
2075,226774.0
2076,228369.0
2077,229910.0
2078,231391.0
2079,232804.0
2080,226344.0
2081,227681.0
2082,228947.0
2083,230142.0
2084,231270.0
2085,224702.0
2086,225763.0
2087,226768.0
2088,227708.0
2089,228572.0
2090,222695.0
2091,223495.0
2092,224218.0
2093,224865.0
2094,225437.0
2095,219130.0
2096,219632.0
2097,220072.0
2098,220447.0
2099,220752.0
