Time,Births
1950,202699.0
1951,203781.0
1952,205220.0
1953,207136.0
1954,209523.0
1955,214561.0
1956,216373.0
1957,218771.0
1958,221596.0
1959,224704.0
1960,229015.0
1961,230993.0
1962,233379.0
1963,236131.0
1964,239228.0
1965,247668.0
1966,250417.0
1967,253599.0
1968,257199.0
1969,261252.0
1970,268130.0
1971,271670.0
1972,275910.0
1973,280737.0
1974,285991.0
1975,302199.0
1976,306997.0
1977,312198.0
1978,317909.0
1979,324318.0
1980,335836.0
1981,342360.0
1982,349963.0
1983,358413.0
1984,367455.0
1985,369176.0
1986,378181.0
1987,387907.0
1988,398317.0
1989,409420.0
1990,412797.0
1991,424245.0
1992,436439.0
1993,449441.0
1994,463342.0
1995,466762.0
1996,480695.0
1997,495732.0
1998,511718.0
1999,528474.0
2000,526506.0
2001,542543.0
2002,559500.0
2003,577297.0
2004,595858.0
2005,586679.0
2006,604253.0
2007,622652.0
2008,641837.0
2009,661841.0
2010,635647.0
2011,654542.0
2012,674524.0
2013,695421.0
2014,717048.0
2015,687955.0
2016,709176.0
2017,731015.0
2018,753622.0
2019,777214.0
2020,742779.0
2021,766083.0
2022,790387.0
2023,815664.0
2024,841841.0
2025,805577.0
2026,831159.0
2027,857533.0
2028,884592.0
2029,912223.0
2030,871453.0
2031,897753.0
2032,924506.0
2033,951587.0
2034,978862.0
2035,934408.0
2036,959921.0
2037,985495.0
2038,1011107.0
2039,1036764.0
2040,989411.0
2041,1013424.0
2042,1037453.0
2043,1061500.0
2044,1085574.0
2045,1038644.0
2046,1061404.0
2047,1084158.0
2048,1106921.0
2049,1129733.0
2050,1080063.0
2051,1101719.0
2052,1123441.0
2053,1145167.0
2054,1166811.0
2055,1123884.0
2056,1144506.0
2057,1164921.0
2058,1185110.0
2059,1205067.0
2060,1165359.0
2061,1184157.0
2062,1202685.0
2063,1220876.0
2064,1238659.0
2065,1197786.0
2066,1214349.0
2067,1230488.0
2068,1246176.0
2069,1261397.0
2070,1224120.0
2071,1238405.0
2072,1252197.0
2073,1265521.0
2074,1278426.0
2075,1239069.0
2076,1251230.0
2077,1263038.0
2078,1274488.0
2079,1285574.0
2080,1249122.0
2081,1259841.0
2082,1270194.0
2083,1280185.0
2084,1289827.0
2085,1253015.0
2086,1262296.0
2087,1271253.0
2088,1279843.0
2089,1288012.0
2090,1252539.0
2091,1260336.0
2092,1267697.0
2093,1274600.0
2094,1281037.0
2095,1246114.0
2096,1252178.0
2097,1257798.0
2098,1262950.0
2099,1267612.0
